#time,nodeid,segNum,lastChunkSize,lastChunkStartTime,lastChunkFinishTime,bufferUpto,totalRebuffer,lastQuality,currentRebuffer
+2149485713.0ns,22,0,130550,1.39974,2.14949,4,0,0,0
+2977378569.0ns,22,1,349519,2.14949,2.97738,7.17211,0,0,0
+3780485713.0ns,22,2,299613,2.97738,3.78049,10.369,0,0,0
+4557735713.0ns,22,3,220993,3.78049,4.55774,13.5917,0,0,0
+5334485713.0ns,22,4,219634,4.55774,5.33449,16.815,0,0,0
+6059985713.0ns,22,5,81114,5.33449,6.05999,20.0895,0,0,0
+6813735713.0ns,22,6,139234,6.05999,6.81374,23.3358,0,0,0
+7614485713.0ns,22,7,308066,6.81374,7.61449,26.535,0,0,0
+8416485713.0ns,22,8,234912,7.61449,8.41649,29.733,0,0,0
+9192485713.0ns,22,9,210170,8.41649,9.19249,32.957,0,0,0
+12924485713.0ns,22,10,177609,12.1495,12.9245,33.225,0,0,0
+16927485713.0ns,22,11,155318,16.1495,16.9275,33.222,0,0,0
+20926396426.0ns,22,12,158447,20.1495,20.9264,33.2231,0,0,0
+24952235713.0ns,22,13,256551,24.1495,24.9522,33.1972,0,0,0
+28928039284.0ns,22,14,151129,28.1495,28.928,33.2214,0,0,0
+32874485713.0ns,22,15,78576,32.1495,32.8745,33.275,0,0,0
+36876735713.0ns,22,16,98400,36.1495,36.8767,33.2728,0,0,0
+40928235713.0ns,22,17,214461,40.1495,40.9282,33.2212,0,0,0
+44924985713.0ns,22,18,166743,44.1495,44.925,33.2245,0,0,0
+48951807141.0ns,22,19,228465,48.1495,48.9518,33.1977,0,0,0
+52977432140.0ns,22,20,417897,52.1495,52.9774,33.1721,0,0,0
+56925735713.0ns,22,21,202940,56.1495,56.9257,33.2238,0,0,0
+60852485713.0ns,22,22,65400,60.1495,60.8525,33.297,0,0,0
+64901539284.0ns,22,23,112487,64.1495,64.9015,33.2479,0,0,0
+68875985713.0ns,22,24,73380,68.1495,68.876,33.2735,0,0,0
