DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
DL,0.0445357,4,4,2,1,1,11,1,0,60,0,0,2.39187,0,0,-2.24434
DL,0.0462857,4,6,1,1,1,11,1,0,233,6,0,2.39187,0,0,-2.24434
DL,0.901786,90,1,3,1,1,11,1,0,60,0,0,2.49965,0,0,-2.18936
DL,0.924786,92,4,3,1,1,11,1,0,233,6,0,2.49965,0,0,-2.18936
DL,0.926536,92,6,2,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,0.949536,94,9,2,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.15154,115,1,2,1,1,11,1,0,60,0,0,2.49965,0,0,-2.18936
DL,1.17457,117,4,2,1,3,11,1,0,706,6,0,2.49965,0,0,-2.18936
DL,1.37679,137,6,3,1,1,11,1,0,60,0,0,2.49965,0,0,-2.18936
DL,1.39984,139,9,3,1,4,11,1,0,936,6,0,2.49965,0,0,-2.18936
DL,1.40179,140,1,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.42479,142,4,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.42654,142,6,2,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.44954,144,9,2,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.65154,165,1,2,1,1,11,1,0,60,0,0,2.49965,0,0,-2.18936
DL,1.67457,167,4,2,1,3,11,1,0,706,6,0,2.49965,0,0,-2.18936
DL,1.87679,187,6,3,1,1,11,1,0,60,0,0,2.49965,0,0,-2.18936
DL,1.89987,189,9,3,1,6,11,1,0,1409,6,0,2.49965,0,0,-2.18936
DL,1.90179,190,1,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.92487,192,4,3,1,6,11,1,0,2068,8,0,2.49965,0,0,-2.18936
DL,1.92679,192,6,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.94987,194,9,3,1,6,11,1,0,2068,8,0,2.49965,0,0,-2.18936
DL,1.95179,195,1,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.97496,197,4,3,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,1.97679,197,6,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,1.99998,199,9,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.00009,200,0,0,1,4,11,1,0,1377,8,0,2.49965,0,0,-2.18936
DL,2.00179,200,1,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.02498,202,4,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.02518,202,5,0,1,9,11,1,0,3102,8,0,2.49965,0,0,-2.18936
DL,2.02679,202,6,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.04779,204,7,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.04998,204,9,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.05023,205,0,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.05039,205,0,1,1,7,11,1,0,2412,8,0,2.49965,0,0,-2.18936
DL,2.07304,207,3,0,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.07498,207,4,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.07523,207,5,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.07548,207,5,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.07571,207,5,2,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.08329,208,3,1,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.09571,209,5,2,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.09998,209,9,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.10023,210,0,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.10048,210,0,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.10073,210,0,2,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.10098,210,0,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.10121,210,1,0,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.1013,210,1,1,1,2,11,1,0,690,8,0,2.49965,0,0,-2.18936
DL,2.10204,210,2,0,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.12354,212,3,2,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.12523,212,5,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.12548,212,5,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.12573,212,5,2,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.12598,212,5,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.12623,212,6,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.12646,212,6,1,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.1267,212,6,2,1,10,11,1,0,3449,8,0,2.49965,0,0,-2.18936
DL,2.12695,212,6,3,1,10,11,1,0,3449,8,0,2.49965,0,0,-2.18936
DL,2.12721,212,7,0,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.12739,212,7,1,1,7,11,1,0,2412,8,0,2.49965,0,0,-2.18936
DL,2.13379,213,3,3,1,1,11,1,0,343,8,0,2.49965,0,5.54246e-12,-2.18936
DL,2.14748,214,7,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.14773,214,7,2,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.14798,214,7,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.14823,214,8,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.14848,214,8,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.14871,214,8,2,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.14889,214,8,3,1,7,11,1,0,2412,8,0,2.49965,0,0,-2.18936
DL,2.15048,215,0,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.15073,215,0,2,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.15098,215,0,3,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.15123,215,1,0,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.15148,215,1,1,1,12,11,1,0,4139,8,0,2.49965,0,0,-2.18936
DL,2.15171,215,1,2,1,11,11,1,0,3795,8,0,2.49965,0,0,-2.18936
DL,2.15195,215,1,3,1,10,11,1,0,3449,8,0,2.49965,0,0,-2.18936
