DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
UL,0.0455357,4,5,2,1,1,7,1,0,60,0,0,57.3648,0,0,0
UL,0.0455357,4,5,2,1,1,5,1,0,60,0,0,-4.31766,0,1.02898e-10,-6.80705
UL,0.0457857,4,5,3,1,1,7,1,0,60,0,0,57.3648,0,0,0
UL,0.0457857,4,5,3,1,1,5,1,0,60,0,0,-4.31766,0,1.02898e-10,-6.80705
UL,0.0460357,4,6,0,1,1,7,1,0,60,0,0,57.3648,0,0,0
UL,0.0460357,4,6,0,1,1,5,1,0,60,0,0,-4.31766,0,1.02898e-10,-6.80705
UL,0.0655357,6,5,2,1,1,9,1,0,60,0,0,-2.53639,0,0,-5.07127
UL,0.0655357,6,5,2,1,1,3,1,0,60,0,0,25.6597,0,0,0
UL,0.0655357,6,5,2,1,1,11,1,0,60,0,0,42.5636,0,0,0
UL,0.0655357,6,5,2,1,1,8,1,0,60,0,0,70.7189,0,0,0
UL,0.0655357,6,5,2,1,1,5,2,0,60,0,0,27.0301,0,0,-0.00388631
UL,0.0657857,6,5,3,1,1,9,1,0,60,0,0,-2.53639,0,0,-5.07127
UL,0.0657857,6,5,3,1,1,3,1,0,60,0,0,25.6597,0,0,0
UL,0.0657857,6,5,3,1,1,11,1,0,60,0,0,42.5636,0,0,0
UL,0.0657857,6,5,3,1,1,8,1,0,60,0,0,70.7189,0,0,0
UL,0.0657857,6,5,3,1,1,5,2,0,60,0,0,27.0301,0,0,-0.00388631
UL,0.0658036,6,5,3,2,1,9,2,0,60,0,0,65.9656,0,0,0
UL,0.0660357,6,6,0,1,1,9,1,0,60,0,0,-2.53639,0,0,-5.07127
UL,0.0660357,6,6,0,1,1,3,1,0,60,0,0,25.6597,0,0,0
UL,0.0660357,6,6,0,1,1,11,1,0,60,0,0,42.5636,0,0,0
UL,0.0660357,6,6,0,1,1,8,1,0,60,0,0,70.7189,0,0,0
UL,0.0660357,6,6,0,1,1,5,2,0,60,0,0,27.0301,0,0,-0.00388631
UL,0.0660536,6,6,0,2,1,9,2,0,60,0,0,65.9656,0,0,0
UL,0.0663036,6,6,1,2,1,9,2,0,60,0,0,65.9656,0,0,0
UL,0.900804,90,0,3,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,0.901054,90,1,0,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,0.901304,90,1,1,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,0.925821,92,5,3,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,0.926071,92,6,0,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,0.926321,92,6,1,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,0.951036,95,1,0,1,1,5,1,0,83,2,0,-4.31765,0,6.07286e-05,-6.80705
UL,1.15105,115,1,0,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.1513,115,1,1,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.15155,115,1,2,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.17629,117,6,1,1,1,5,1,0,83,2,0,-4.31765,0,6.07286e-05,-6.80705
UL,1.3763,137,6,1,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.37655,137,6,2,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.3768,137,6,3,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.40157,140,1,2,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,1.40182,140,1,3,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,1.40207,140,2,0,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,1.42657,142,6,2,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,1.42682,142,6,3,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,1.42707,142,7,0,1,3,5,1,0,257,2,0,-4.31765,0,4.66795e-09,-6.80705
UL,1.45179,145,1,3,1,1,5,1,0,83,2,0,-4.31765,0,6.07286e-05,-6.80705
UL,1.6518,165,1,3,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.65205,165,2,0,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.6523,165,2,1,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.67704,167,7,0,1,1,5,1,0,83,2,0,-4.31765,0,6.07286e-05,-6.80705
UL,1.87705,187,7,0,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.8773,187,7,1,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.87755,187,7,2,1,2,5,1,0,123,0,0,-4.31765,0,0,-6.80705
UL,1.90229,190,2,1,1,1,5,1,0,83,2,0,-4.31765,0,6.07286e-05,-6.80705
UL,1.90255,190,2,2,1,2,5,1,0,170,2,0,-4.31765,0,4.66795e-09,-6.80705
