#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
1,1.9,19024,5808,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
2,2.9,2.01776e+06,91952,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
3,3.9,6.92273e+06,309104,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
4,4.9,7.73396e+06,345304,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
5,5.9,7.7199e+06,344472,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
6,6.9,9.53742e+06,425168,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
7,7.9,6.035e+06,270008,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
8,8.9,8.72289e+06,388984,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
9,9.9,2.5296e+07,1.12239e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
10,10.9,1.0476e+07,464256,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
11,11.9,9.49738e+06,423512,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
12,12.9,1.69505e+07,752992,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
13,13.9,9.7385e+06,432224,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
14,14.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
15,15.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
16,16.9,876568,40800,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
17,17.9,9.05701e+06,401856,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,5,4,158.912
