#time,nodeid,segNum,lastChunkSize,lastChunkStartTime,lastChunkFinishTime,bufferUpto,totalRebuffer,lastQuality,currentRebuffer
+2301999999.0ns,22,0,130550,1.41415,2.302,4,0,0,0
+3328999999.0ns,22,1,349519,2.302,3.329,6.973,0,0,0
+4444999999.0ns,22,2,718790,3.329,4.445,9.857,0,2,0
+5660999999.0ns,22,3,1071812,4.445,5.661,12.641,0,4,0
+7019999999.0ns,22,4,1551364,5.661,7.02,15.282,0,5,0
+8094999999.0ns,22,5,581276,7.02,8.095,18.207,0,5,0
+9311999999.0ns,22,6,1077210,8.095,9.312,20.99,0,5,0
+11052999999.0ns,22,7,2947651,9.312,11.053,23.249,0,5,0
+12600999999.0ns,22,8,2231954,11.053,12.601,25.701,0,5,0
+14074999999.0ns,22,9,1973821,12.601,14.075,28.227,0,5,0
+15295999999.0ns,22,10,1110053,14.075,15.296,31.006,0,5,0
+17553999999.0ns,22,11,1131566,16.302,17.554,32.748,0,5,0
+21629999999.0ns,22,12,1411867,20.302,21.63,32.672,0,5,0
+25890999999.0ns,22,13,2342758,24.302,25.891,32.411,0,5,0
+29745999999.0ns,22,14,1849212,28.302,29.746,32.556,0,5,0
+33407999999.0ns,22,15,624663,32.302,33.408,32.894,0,5,0
+37479999999.0ns,22,16,869686,36.302,37.48,32.822,0,5,0
+41784999999.0ns,22,17,1991788,40.302,41.785,32.517,0,5,0
+45665999999.0ns,22,18,1529997,44.302,45.666,32.636,0,5,0
+49818999999.0ns,22,19,2096269,48.302,49.819,32.483,0,5,0
+54446999999.0ns,22,20,4306089,52.302,54.447,31.855,0,5,0
+57778999999.0ns,22,21,1944846,56.302,57.779,32.523,0,5,0
+61379999999.0ns,22,22,572542,60.302,61.38,32.922,0,5,0
+65637999999.0ns,22,23,1479681,64.302,65.638,32.664,0,5,0
+69404999999.0ns,22,24,606006,68.302,69.405,32.897,0,5,0
