#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,10.4787,8.25422,543.433,428.491,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,214.94
1,1.9,19024,5808,22,-8.21608,12.5119,543.396,423.907,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,216.537
2,2.9,1.81549e+06,83216,22,15.887,1.88546,543.466,425.255,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,216.114
3,3.9,3.70916e+06,166832,22,-8.82017,-12.2635,544.871,427.289,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,216.705
4,4.9,2.63106e+06,118992,22,-0.892449,13.7201,543.847,428.354,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,215.375
5,5.9,2.55658e+06,116944,22,-6.8375,14.2786,546.347,430.268,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,217.071
6,6.9,715368,35768,22,12.5041,6.6989,545.833,436.116,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,214.694
7,7.9,1.22365e+06,57008,22,-2.55155,-14.3331,542.529,431.879,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,212.938
8,8.9,2.75709e+06,126896,22,9.80446,7.91734,540.743,428.74,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,212.334
9,9.9,2.06354e+06,94032,22,-13.9087,-6.28338,540.635,431.566,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,211.261
10,10.9,1.84014e+06,82368,22,-15.4197,-1.43847,544.398,434.496,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,213.846
11,11.9,0,0,22,-10.25,-7.24629,545.065,436.34,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,213.895
12,12.9,114512,7096,22,6.539,-12.5191,546.951,438.221,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,215.113
13,13.9,1.44609e+06,64896,22,11.5855,-4.59969,546.169,438.14,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,214.393
14,14.9,0,0,22,-9.07058,12.5647,545.726,438.66,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,213.813
15,15.9,0,0,22,-8.21811,-13.6439,548.185,436.291,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,216.875
16,16.9,114512,7096,22,-13.8228,-2.89801,552.646,436.083,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,221.183
17,17.9,1.25029e+06,56160,22,12.9466,6.08563,553.153,429.122,32,0,30309,9,9,CONNECTED_NORMALLY,9,4,223.866
