DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
DL,0.0645536,6,4,2,2,1,8,2,0,60,0,0,6.1211,0,0,-0.789745
DL,0.0667857,6,6,3,1,1,8,2,0,580,12,0,6.05478,0,9.16022e-10,-3.18131
DL,0.901786,90,1,3,1,1,8,2,0,60,0,0,6.77762,0,0,-0.701905
DL,0.924786,92,4,3,1,1,8,2,0,580,12,0,6.77879,0,0,-2.84499
DL,0.926536,92,6,2,1,1,8,2,0,580,12,0,6.8378,0,0,-2.81796
DL,0.949536,94,9,2,1,1,8,2,0,580,12,0,7.33523,0,0,-2.61274
DL,1.15154,115,1,2,1,1,8,2,0,60,0,0,8.1648,0,0,-0.615701
DL,1.17454,117,4,2,1,1,8,2,0,753,14,0,7.7935,0,5.57796e-08,-2.34199
DL,1.37654,137,6,2,1,1,8,2,0,60,0,0,7.88635,0,0,-0.64252
DL,1.39955,139,9,2,1,2,8,2,0,1503,14,0,7.87763,0,5.65119e-11,-2.26475
DL,1.40154,140,1,2,1,1,8,2,0,753,14,0,8.3391,0,0,-1.82621
DL,1.42454,142,4,2,1,1,8,2,0,753,14,0,7.85154,0,3.00429e-10,-2.28708
DL,1.42704,142,7,0,1,1,8,2,0,753,14,0,7.8118,0,2.35468e-08,-2.3323
DL,1.45004,145,0,0,1,1,8,2,0,753,14,0,8.8079,0,0,-1.53299
DL,1.65204,165,2,0,1,1,8,2,0,60,0,0,6.50628,0,0,-0.737409
DL,1.67505,167,5,0,1,2,8,2,0,1157,12,0,6.69701,0,0,-2.87842
DL,1.87729,187,7,1,1,1,8,2,0,60,0,0,10.4776,0,0,-0.455407
DL,1.9003,190,0,1,1,2,8,2,0,1879,16,0,10.7034,0,0,-0.849097
DL,1.90229,190,2,1,1,1,8,2,0,936,16,0,10.3509,0,0,-0.991471
DL,1.9253,192,5,1,1,2,8,2,0,1879,16,0,9.77792,0,0,-1.15904
DL,1.92729,192,7,1,1,1,8,2,0,936,16,0,9.73092,0,0,-1.21148
DL,1.9503,195,0,1,1,2,8,2,0,1879,16,0,9.44025,0,0,-1.25489
DL,1.95229,195,2,1,1,1,8,2,0,936,16,0,9.1369,0,1.48152e-08,-1.40983
DL,1.97534,197,5,1,1,4,8,2,0,3764,16,0,9.8238,0,0,-1.0588
DL,1.97729,197,7,1,1,1,8,2,0,936,16,0,10.0915,0,0,-1.12917
DL,2.00037,200,0,1,1,6,8,2,0,5646,16,0,9.47787,0,0,-1.28535
DL,2.00054,200,0,2,1,1,8,2,0,936,16,0,9.61237,0,0,-1.12612
DL,2.00229,200,2,1,1,1,8,2,0,936,16,0,9.62261,0,0,-1.1702
DL,2.02541,202,5,1,1,8,8,2,0,7531,16,0,9.94123,0,0,-1.0526
DL,2.02554,202,5,2,1,1,8,2,0,936,16,0,10.0885,0,0,-1.01077
DL,2.02729,202,7,1,1,1,8,2,0,936,16,0,9.70975,0,0,-1.17464
DL,2.05048,205,0,1,1,12,8,2,0,11299,16,0,9.49298,0,0,-1.26851
DL,2.05054,205,0,2,1,1,8,2,0,936,16,0,9.74207,0,0,-1.11025
DL,2.05229,205,2,1,1,1,8,2,0,936,16,0,9.47207,0,7.34968e-14,-1.28177
DL,2.07548,207,5,1,1,12,8,2,0,11299,16,0,9.90162,0,0,-1.17937
DL,2.07561,207,5,2,1,5,8,2,0,4704,16,0,9.91832,0,0,-1.12218
DL,2.07579,207,5,3,1,1,8,2,0,936,16,0,10.0048,0,0,-1.13842
DL,2.07729,207,7,1,1,1,8,2,0,936,16,0,9.93141,0,0,-1.04302
DL,2.10048,210,0,1,1,12,8,2,0,11299,16,0,9.64665,0,0,-1.25019
DL,2.10073,210,0,2,1,12,8,2,0,11299,16,0,9.70804,0,0,-1.11257
DL,2.10082,210,0,3,1,3,8,2,0,2821,16,0,9.83942,0,0,-1.16972
DL,2.10229,210,2,1,1,1,8,2,0,936,16,0,9.72378,0,0,-1.22032
DL,2.12329,212,3,1,1,1,8,2,0,936,16,0,8.94963,0,5.12176e-07,-1.45598
DL,2.12548,212,5,1,1,12,8,2,0,11299,16,0,9.39119,0,0,-1.28894
DL,2.12573,212,5,2,1,12,8,2,0,11299,16,0,9.23535,0,0,-1.35085
