DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
DL,0.0645357,6,4,2,1,1,7,1,0,60,0,0,8.94644,0,0,-0.566597
DL,0.0662857,6,6,1,1,1,7,1,0,753,14,0,9.28057,0,0,-1.7431
DL,0.901786,90,1,3,1,1,7,1,0,60,0,0,11.2917,0,0,-0.331414
DL,0.924786,92,4,3,1,1,7,1,0,936,16,0,10.5384,0,8.42149e-12,-1.32715
DL,0.926536,92,6,2,1,1,7,1,0,936,16,0,10.7391,0,5.37792e-13,-1.30028
DL,0.949536,94,9,2,1,1,7,1,0,936,16,0,10.4173,0,9.52639e-08,-1.43336
DL,1.15154,115,1,2,1,1,7,1,0,60,0,0,8.23082,0,0,-0.684741
DL,1.17454,117,4,2,1,1,7,1,0,753,14,0,7.47356,0,0.0154,-2.54347
DL,1.37654,137,6,2,1,1,7,1,0,60,0,0,6.48027,0,0,-1.0185
DL,1.39955,139,9,2,1,2,7,1,0,1157,12,0,6.74277,0,0,-2.92515
DL,1.40154,140,1,2,1,1,7,1,0,580,12,0,7.01972,0,0,-2.76672
DL,1.42454,142,4,2,1,1,7,1,0,580,12,0,6.91968,0,0,-2.82511
DL,1.42629,142,6,1,1,1,7,1,0,580,12,0,6.86376,0,0,-2.89492
DL,1.44929,144,9,1,1,1,7,1,0,580,12,0,6.72893,0,0,-2.92978
DL,1.65129,165,1,1,1,1,7,1,0,60,0,0,6.91044,0,0,-0.916246
DL,1.6743,167,4,1,1,2,7,1,0,1157,12,0,6.15274,0,3.11859e-08,-3.21509
DL,1.87654,187,6,2,1,1,7,1,0,60,0,0,7.54069,0,0,-0.802155
DL,1.89957,189,9,2,1,3,7,1,0,1737,12,0,8.17416,0,0,-2.19947
DL,1.90154,190,1,2,1,1,7,1,0,753,14,0,7.70576,0,0.000428204,-2.4672
DL,1.92457,192,4,2,1,3,7,1,0,2257,14,0,6.51509,1,1,-3.06497
DL,1.92557,192,5,2,1,3,7,1,0,2257,14,1,6.83775,0,0,-2.96071
DL,1.92829,192,8,1,1,1,7,1,0,580,12,0,6.46243,0,1.68754e-14,-3.07199
DL,1.95134,195,1,1,1,4,7,1,0,2317,12,0,5.73198,1,0.157933,-3.49428
DL,1.95234,195,2,1,1,4,7,1,0,2317,12,1,5.68648,0,0,-3.50532
