DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
DL,0.0645357,6,4,2,1,1,5,1,0,60,0,0,-5.53232,0,0.00220494,-7.81409
DL,0.0902857,9,0,1,1,1,5,1,0,60,0,0,-5.08565,0,0.000135454,-7.56485
DL,1.44673,144,6,2,1,12,5,1,0,753,0,0,-2.81876,0,0,-5.70854
DL,1.44689,144,6,3,1,7,5,1,0,438,0,0,-2.82173,0,0,-5.69774
DL,1.45079,145,0,3,1,1,5,1,0,83,2,0,-3.36236,0,6.62304e-13,-6.12611
DL,1.47379,147,3,3,1,1,5,1,0,83,2,0,-2.93453,0,0,-5.75778
DL,1.47579,147,5,3,1,1,5,1,0,83,2,0,-2.8192,0,0,-5.72844
DL,1.4988,149,8,3,1,2,5,1,0,170,2,0,-2.58531,0,0,-5.53554
DL,1.70104,170,1,0,1,1,5,1,0,60,0,0,0.222075,0,0,-3.76024
DL,1.72411,172,4,0,1,5,5,1,0,745,4,0,-0.552238,0,0,-4.19699
DL,1.92629,192,6,1,1,1,5,1,0,60,0,0,-2.21178,0,0,-5.23122
DL,1.94948,194,9,1,1,12,5,1,0,1031,2,0,-2.86842,0,0,-5.79935
DL,1.94957,194,9,2,1,3,5,1,0,257,2,0,-2.758,0,0,-5.75818
DL,1.95129,195,1,1,1,1,5,1,0,83,2,0,-2.90212,0,0,-5.80968
DL,1.97448,197,4,1,1,12,5,1,0,1031,2,0,-2.88716,0,0,-5.74309
DL,1.97468,197,4,2,1,9,5,1,0,771,2,0,-2.92645,0,0,-5.83729
DL,1.97629,197,6,1,1,1,5,1,0,83,2,0,-2.66081,0,0,-5.56615
DL,1.99948,199,9,1,1,12,5,1,0,1031,2,0,-2.71725,0,0,-5.68579
DL,1.99968,199,9,2,1,9,5,1,0,771,2,0,-2.78369,0,0,-5.77276
DL,2.00129,200,1,1,1,1,5,1,0,83,2,0,-2.44426,0,0,-5.53869
DL,2.02229,202,2,1,1,1,5,1,0,83,2,0,-2.62974,0,0,-5.67952
DL,2.02448,202,4,1,1,12,5,1,0,1031,2,0,-2.81626,0,0,-5.66739
DL,2.02468,202,4,2,1,9,5,1,0,771,2,0,-2.86575,0,0,-5.70092
DL,2.02498,202,4,3,1,12,5,1,0,1031,2,0,-2.79167,0,0,-5.79547
DL,2.02512,202,5,0,1,6,5,1,0,889,4,0,-2.85984,0,0.519275,-5.76603
DL,2.03254,203,2,2,1,1,5,1,0,83,2,0,-2.98512,0,1.11022e-16,-5.91621
DL,2.04518,204,5,0,1,9,5,1,0,771,2,0,-3.86201,0,0,-6.47315
DL,2.04948,204,9,1,1,12,5,1,0,1031,2,0,-4.21337,0,0,-6.82985
DL,2.04973,204,9,2,1,12,5,1,0,1031,2,0,-4.29602,0,0,-6.88894
DL,2.04998,204,9,3,1,12,5,1,0,1031,2,0,-4.21261,0,0,-6.79237
DL,2.05023,205,0,0,1,12,5,1,0,1031,2,0,-4.29799,0,0,-6.82573
DL,2.05048,205,0,1,1,12,5,1,0,1031,2,0,-4.24667,0,0,-6.74823
DL,2.05057,205,0,2,1,3,5,1,0,257,2,0,-4.22762,0,1.83384e-09,-6.78177
DL,2.05154,205,1,2,1,1,5,1,0,83,2,0,-4.15169,0,1.60454e-05,-6.73616
DL,48.7718,4877,1,3,1,1,5,1,0,60,0,0,-2.39177,0,0,-5.52107
DL,48.795,4879,4,3,1,12,5,1,0,1031,2,0,-2.69509,0,0,-5.69997
DL,48.7951,4879,5,0,1,3,5,1,0,257,2,0,-2.66761,0,0,-5.5968
DL,48.7968,4879,6,3,1,1,5,1,0,83,2,0,-2.9199,0,0,-5.79456
DL,48.82,4881,9,3,1,12,5,1,0,1031,2,0,-2.6943,0,0,-5.66146
DL,48.8202,4882,0,0,1,9,5,1,0,771,2,0,-2.49296,0,0,-5.44604
DL,48.8218,4882,1,3,1,1,5,1,0,146,4,0,-2.65397,0,0.128309,-5.57009
DL,48.845,4884,4,3,1,12,5,1,0,1031,2,0,-3.10939,0,0,-5.85567
DL,48.8452,4884,5,0,1,9,5,1,0,771,2,0,-3.07023,0,0,-5.98681
DL,48.8468,4884,6,3,1,1,5,1,0,83,2,0,-3.31967,0,1.79784e-12,-6.15325
DL,48.8678,4886,7,3,1,1,5,1,0,83,2,0,-4.2916,0,0.000126814,-6.84915
DL,48.87,4886,9,3,1,12,5,1,0,1031,2,0,-4.11526,0,0,-6.83766
