DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
UL,0.0655357,6,5,2,1,1,8,1,0,60,0,0,12.5859,0,0,-0.0481991
UL,0.0655357,6,5,2,1,1,3,1,0,60,0,0,3.57031,0,0,-1.89788
UL,0.0657857,6,5,3,1,1,8,1,0,60,0,0,12.6447,0,0,-0.0424565
UL,0.0657857,6,5,3,1,1,3,1,0,60,0,0,3.63063,0,0,-1.86864
UL,0.0660357,6,6,0,1,1,8,1,0,60,0,0,12.6969,0,0,-0.0447335
UL,0.0660357,6,6,0,1,1,3,1,0,60,0,0,3.68821,0,0,-1.81846
UL,0.225536,22,5,2,1,1,7,1,0,60,0,0,-3.15904,0,0,-5.48275
UL,0.225786,22,5,3,1,1,7,1,0,60,0,0,-3.15415,0,0,-5.47936
UL,0.226036,22,6,0,1,1,7,1,0,60,0,0,-3.17169,0,0,-5.49392
UL,0.721036,72,1,0,1,1,5,1,0,60,0,0,3.96236,0,0,-0.953132
UL,0.721286,72,1,1,1,1,5,1,0,60,0,0,4.04633,0,0,-0.907217
UL,0.721536,72,1,2,1,1,5,1,0,60,0,0,4.06198,0,0,-0.900463
UL,0.900804,90,0,3,1,2,7,1,0,123,0,0,-0.389722,0,0,-3.40019
UL,0.901054,90,1,0,1,2,7,1,0,123,0,0,-0.383953,0,0,-3.39605
UL,0.901304,90,1,1,1,2,7,1,0,123,0,0,-0.41833,0,0,-3.41941
UL,0.925786,92,5,3,1,1,7,1,0,233,6,0,0.215003,0,8.88178e-15,-2.99511
UL,0.926036,92,6,0,1,1,7,1,0,233,6,0,0.154843,0,7.68829e-14,-3.03507
UL,0.926286,92,6,1,1,1,7,1,0,233,6,0,0.193899,0,1.94289e-14,-3.00938
UL,0.950536,95,0,2,1,1,7,1,0,288,7,0,0.50213,0,2.94511e-05,-2.81079
UL,1.15055,115,0,2,1,2,7,1,0,123,0,0,-2.20092,0,0,-4.723
UL,1.1508,115,0,3,1,2,7,1,0,123,0,0,-2.22371,0,0,-4.74054
UL,1.15105,115,1,0,1,2,7,1,0,123,0,0,-2.28203,0,0,-4.78499
UL,1.17579,117,5,3,1,1,7,1,0,146,4,0,-2.28814,0,8.36065e-09,-4.7902
UL,1.3758,137,5,3,1,2,7,1,0,123,0,0,-2.3474,0,0,-4.83647
UL,1.37605,137,6,0,1,2,7,1,0,123,0,0,-2.33004,0,0,-4.82266
UL,1.3763,137,6,1,1,2,7,1,0,123,0,0,-2.36993,0,0,-4.85417
UL,1.40104,140,1,0,1,1,7,1,0,146,4,0,-1.89444,0,1.36557e-14,-4.48933
UL,1.40129,140,1,1,1,1,7,1,0,146,4,0,-1.8018,0,2.77556e-16,-4.41828
UL,1.40154,140,1,2,1,1,7,1,0,146,4,0,-1.89359,0,1.25455e-14,-4.4877
UL,1.42604,142,6,0,1,1,7,1,0,186,5,0,-2.41146,0,0.355297,-4.88624
UL,1.42629,142,6,1,1,1,7,1,0,186,5,0,-2.44955,1,0.41697,-4.91614
UL,1.42654,142,6,2,1,1,7,1,0,186,5,0,-2.52715,0,0.54662,-4.97732
UL,1.42704,142,7,0,1,1,7,1,0,186,5,1,-2.61829,0,0,-4.98226
UL,1.44904,144,9,0,1,1,3,2,0,60,0,0,3.66214,0,0,-1.81209
UL,1.44929,144,9,1,1,1,3,2,0,60,0,0,3.74715,0,0,-1.78717
