DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
UL,0.0455357,4,5,2,1,1,3,1,0,60,0,0,1.29099,0,0,-2.87099
UL,0.0457857,4,5,3,1,1,3,1,0,60,0,0,1.05359,0,0,-3.00494
UL,0.0460357,4,6,0,1,1,3,1,0,60,0,0,0.900742,0,0,-3.08544
UL,0.0655357,6,5,2,1,1,7,1,0,60,0,0,-0.655843,0,0,-3.95369
UL,0.0655357,6,5,2,1,1,2,1,0,60,0,0,6.72826,0,0,-0.940084
UL,0.0655357,6,5,2,1,1,4,1,0,60,0,0,8.37529,0,0,-0.716225
UL,0.0655357,6,5,2,1,1,5,1,0,60,0,0,1.2138,0,0,-3.12106
UL,0.0655357,6,5,2,1,1,10,1,0,60,0,0,40.9243,0,0,0
UL,0.0657857,6,5,3,1,1,7,1,0,60,0,0,-0.629207,0,0,-3.93521
UL,0.0657857,6,5,3,1,1,2,1,0,60,0,0,6.67057,0,0,-0.952153
UL,0.0657857,6,5,3,1,1,4,1,0,60,0,0,8.47239,0,0,-0.698581
UL,0.0657857,6,5,3,1,1,5,1,0,60,0,0,1.0972,0,0,-3.18512
UL,0.0657857,6,5,3,1,1,10,1,0,60,0,0,40.9613,0,0,0
UL,0.0658036,6,5,3,2,1,2,2,0,60,0,0,20.1193,0,0,0
UL,0.0658036,6,5,3,2,1,5,2,0,60,0,0,21.2334,0,0,-0.00527639
UL,0.0660357,6,6,0,1,1,7,1,0,60,0,0,-0.654431,0,0,-3.9512
UL,0.0660357,6,6,0,1,1,2,1,0,60,0,0,6.67462,0,0,-0.956407
UL,0.0660357,6,6,0,1,1,4,1,0,60,0,0,8.38013,0,0,-0.709034
UL,0.0660357,6,6,0,1,1,5,1,0,60,0,0,0.971267,0,0,-3.2578
UL,0.0660357,6,6,0,1,1,10,1,0,60,0,0,40.9745,0,0,0
UL,0.0660536,6,6,0,2,1,2,2,0,60,0,0,20.0926,0,0,0
UL,0.0660536,6,6,0,2,1,5,2,0,60,0,0,21.2176,0,0,-0.00274911
UL,0.0663036,6,6,1,2,1,2,2,0,60,0,0,20.0294,0,0,0
UL,0.0663036,6,6,1,2,1,5,2,0,60,0,0,21.2168,0,0,-0.00382222
UL,0.365536,36,5,2,1,1,3,2,0,60,0,0,-3.98853,0,0,-6.23555
UL,0.365786,36,5,3,1,1,3,2,0,60,0,0,-4.00202,0,0,-6.24807
UL,0.366036,36,6,0,1,1,3,2,0,60,0,0,-4.09589,0,5.55112e-17,-6.32407
UL,0.900804,90,0,3,1,2,10,1,0,123,0,0,41.4547,0,0,0
UL,0.901054,90,1,0,1,2,10,1,0,123,0,0,41.4584,0,0,0
UL,0.901304,90,1,1,1,2,10,1,0,123,0,0,41.4319,0,0,0
UL,0.925786,92,5,3,1,1,10,1,0,2162,28,0,40.991,0,0,-0.00176811
UL,0.926036,92,6,0,1,1,10,1,0,2162,28,0,40.9838,0,0,-0.00607054
