#time,nodeid,segNum,lastChunkSize,lastChunkStartTime,lastChunkFinishTime,bufferUpto,totalRebuffer,lastQuality,currentRebuffer
+2163128569.0ns,22,0,130550,1.40065,2.16313,4,0,0,0
+4893735713.0ns,22,1,6667126,2.16313,4.89374,5.26939,0,5,0
+6590646426.0ns,22,2,3211901,4.89374,6.59065,7.57248,0,5,0
+7818003570.0ns,22,3,1639262,6.59065,7.818,10.3451,0,5,0
+9018789284.0ns,22,4,1551364,7.818,9.01879,13.1443,0,5,0
+9929324998.0ns,22,5,581276,9.01879,9.92932,16.2338,0,5,0
+10988092855.0ns,22,6,1077210,9.92932,10.9881,19.175,0,5,0
+12606307141.0ns,22,7,2947651,10.9881,12.6063,21.5568,0,5,0
+14009985713.0ns,22,8,2231954,12.6063,14.01,24.1531,0,5,0
+15336896426.0ns,22,9,1973821,14.01,15.3369,26.8262,0,5,0
+16404896426.0ns,22,10,1110053,15.3369,16.4049,29.7582,0,5,0
+17479896426.0ns,22,11,1131566,16.4049,17.4799,32.6832,0,5,0
+21322146426.0ns,22,12,1411867,20.1631,21.3221,32.841,0,5,0
+25601092855.0ns,22,13,2342758,24.1631,25.6011,32.562,0,5,0
+29452628569.0ns,22,14,1849212,28.1631,29.4526,32.7105,0,5,0
+33087039284.0ns,22,15,624663,32.1631,33.087,33.0761,0,5,0
+37160039284.0ns,22,16,869686,36.1631,37.16,33.0031,0,5,0
+41495110712.0ns,22,17,1991788,40.1631,41.4951,32.668,0,5,0
+45357057141.0ns,22,18,1529997,44.1631,45.3571,32.8061,0,5,0
+49527003570.0ns,22,19,2096269,48.1631,49.527,32.6361,0,5,0
+54187110712.0ns,22,20,4306089,52.1631,54.1871,31.976,0,5,0
+57481289284.0ns,22,21,1944846,56.1631,57.4813,32.6818,0,5,0
+61070914283.0ns,22,22,572542,60.1631,61.0709,33.0922,0,5,0
+65342128569.0ns,22,23,1479681,64.1631,65.3421,32.821,0,5,0
+69080932140.0ns,22,24,606006,68.1631,69.0809,33.0822,0,5,0
