#time,nodeid,segNum,lastChunkSize,lastChunkStartTime,lastChunkFinishTime,bufferUpto,totalRebuffer,lastQuality,currentRebuffer
+2156235713.0ns,22,0,130550,1.4,2.15624,4,0,0,0
+2982235713.0ns,22,1,349519,2.15624,2.98224,7.174,0,0,0
+3861985713.0ns,22,2,718790,2.98224,3.86199,10.2942,0,2,0
+4822985713.0ns,22,3,1071812,3.86199,4.82299,13.3332,0,4,0
+5879985713.0ns,22,4,1551364,4.82299,5.87999,16.2763,0,5,0
+6736985713.0ns,22,5,581276,5.87999,6.73699,19.4193,0,5,0
+7694735713.0ns,22,6,1077210,6.73699,7.69474,22.4615,0,5,0
+9010735713.0ns,22,7,2947651,7.69474,9.01074,25.1455,0,5,0
+10196789284.0ns,22,8,2231954,9.01074,10.1968,27.9594,0,5,0
+11329735713.0ns,22,9,1973821,10.1968,11.3297,30.8265,0,5,0
+13113735713.0ns,22,10,1110053,12.1562,13.1137,33.0425,0,5,0
+17134235713.0ns,22,11,1131566,16.1562,17.1342,33.022,0,5,0
+21193557141.0ns,22,12,1411867,20.1562,21.1936,32.9627,0,5,0
+25363985713.0ns,22,13,2342758,24.1562,25.364,32.7923,0,5,0
+29267235713.0ns,22,14,1849212,28.1562,29.2672,32.889,0,5,0
+33037485713.0ns,22,15,624663,32.1562,33.0375,33.1187,0,5,0
+37083985713.0ns,22,16,869686,36.1562,37.084,33.0722,0,5,0
+41286985713.0ns,22,17,1991788,40.1562,41.287,32.8693,0,5,0
+45213985713.0ns,22,18,1529997,44.1562,45.214,32.9423,0,5,0
+49311735713.0ns,22,19,2096269,48.1562,49.3117,32.8445,0,5,0
+53755503570.0ns,22,20,4306089,52.1562,53.7555,32.4007,0,5,0
+57292485713.0ns,22,21,1944846,56.1562,57.2925,32.8638,0,5,0
+61016503570.0ns,22,22,572542,60.1562,61.0165,33.1397,0,5,0
+65188985713.0ns,22,23,1479681,64.1562,65.189,32.9672,0,5,0
+69034985713.0ns,22,24,606006,68.1562,69.035,33.1213,0,5,0
