#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
1,1.9,19024,5808,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
2,2.9,2.01776e+06,91952,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
3,3.9,4.82554e+06,218432,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
4,4.9,1.94607e+06,89040,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
5,5.9,1.95276e+06,89448,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
6,6.9,1.90918e+06,89888,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
7,7.9,2.70534e+06,122736,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
8,8.9,2.06824e+06,94032,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
9,9.9,1.84014e+06,82368,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
10,10.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
11,11.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
12,12.9,876560,40792,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
13,13.9,684040,31200,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
14,14.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
15,15.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
16,16.9,876560,40792,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
17,17.9,488240,22464,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
18,18.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
19,19.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
20,20.9,876560,40792,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
21,21.9,515768,23712,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
22,22.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
23,23.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
24,24.9,876560,40792,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
25,25.9,1.37673e+06,61568,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
26,26.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
27,27.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
28,28.9,876560,40792,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
29,29.9,451400,20800,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
30,30.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
31,31.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
32,32.9,691368,33296,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
33,33.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
34,34.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
35,35.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
36,36.9,865352,41200,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,68.4544
