DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
DL,0.0645357,6,4,2,1,1,11,1,0,60,0,0,33.0848,0,0,0
DL,0.0662857,6,6,1,1,1,11,1,0,2162,28,0,32.9737,0,0,-0.00232874
DL,0.901786,90,1,3,1,1,11,1,0,60,0,0,31.1164,0,0,0
DL,0.924786,92,4,3,1,1,11,1,0,2162,28,0,31.2907,0,0,-0.000896276
DL,0.926536,92,6,2,1,1,11,1,0,2162,28,0,31.5649,0,0,-0.00134309
DL,0.949536,94,9,2,1,1,11,1,0,2162,28,0,31.4874,0,0,-0.000803111
DL,1.15154,115,1,2,1,1,11,1,0,60,0,0,29.9511,0,0,0
DL,1.17454,117,4,2,1,1,11,1,0,2162,28,0,29.6147,0,0,-0.0121437
DL,1.37654,137,6,2,1,1,11,1,0,60,0,0,27.5452,0,0,0
DL,1.39954,139,9,2,1,1,11,1,0,2162,28,0,27.616,0,0,-0.014567
DL,1.40129,140,1,1,1,1,11,1,0,2162,28,0,27.6475,0,0,-0.015507
DL,1.42429,142,4,1,1,1,11,1,0,2162,28,0,27.2313,0,0,-0.0208208
DL,1.42604,142,6,0,1,1,11,1,0,2162,28,0,27.2312,0,0,-0.0236386
DL,1.44904,144,9,0,1,1,11,1,0,2162,28,0,27.7783,0,0,-0.0184063
DL,1.65104,165,1,0,1,1,11,1,0,60,0,0,25.0962,0,0,0
DL,1.67404,167,4,0,1,1,11,1,0,2162,28,0,25.5882,0,1.86517e-14,-0.0495145
DL,1.87604,187,6,0,1,1,11,1,0,60,0,0,28.9551,0,0,0
DL,1.89904,189,9,0,1,1,11,1,0,2162,28,0,29.3313,0,0,-0.0122531
DL,1.90079,190,0,3,1,1,11,1,0,2162,28,0,29.3154,0,0,-0.0140041
DL,1.92379,192,3,3,1,1,11,1,0,2162,28,0,29.5331,0,0,-0.0134886
DL,1.92554,192,5,2,1,1,11,1,0,2162,28,0,29.4257,0,0,-0.0078193
DL,1.94854,194,8,2,1,1,11,1,0,2162,28,0,27.8613,0,0,-0.0111893
DL,1.95029,195,0,1,1,1,11,1,0,2162,28,0,27.7586,0,0,-0.0198139
DL,1.9733,197,3,1,1,2,11,1,0,4328,28,0,28.8475,0,0,-0.0159286
DL,1.97529,197,5,1,1,1,11,1,0,2162,28,0,28.5564,0,0,-0.00462692
DL,1.99832,199,8,1,1,3,11,1,0,6494,28,0,28.8543,0,0,-0.0112598
DL,1.99854,199,8,2,1,1,11,1,0,2162,28,0,28.8845,0,0,-0.0130377
DL,2.00029,200,0,1,1,1,11,1,0,2162,28,0,28.9029,0,0,-0.0188063
DL,2.02334,202,3,1,1,4,11,1,0,8660,28,0,29.3682,0,0,-0.0115106
DL,2.02354,202,3,2,1,1,11,1,0,2162,28,0,29.3484,0,0,-0.0123048
DL,2.02529,202,5,1,1,1,11,1,0,2162,28,0,29.408,0,0,-0.0122774
DL,2.04836,204,8,1,1,5,11,1,0,10826,28,0,29.2565,0,0,-0.00363665
