#time,nodeid,segNum,lastChunkSize,lastChunkStartTime,lastChunkFinishTime,bufferUpto,totalRebuffer,lastQuality,currentRebuffer
+2153735713.0ns,22,0,130550,1.39974,2.15374,4,0,0,0
+2980985713.0ns,22,1,349519,2.15374,2.98099,7.17275,0,0,0
+3860985713.0ns,22,2,718790,2.98099,3.86099,10.2927,0,2,0
+4820985713.0ns,22,3,1071812,3.86099,4.82099,13.3328,0,4,0
+5880985713.0ns,22,4,1551364,4.82099,5.88099,16.2727,0,5,0
+6736735713.0ns,22,5,581276,5.88099,6.73674,19.417,0,5,0
+7694485713.0ns,22,6,1077210,6.73674,7.69449,22.4593,0,5,0
+8999985713.0ns,22,7,2947651,7.69449,8.99999,25.1537,0,5,0
+10181271427.0ns,22,8,2231954,8.99999,10.1813,27.9725,0,5,0
+11312985713.0ns,22,9,1973821,10.1813,11.313,30.8407,0,5,0
+13110235713.0ns,22,10,1110053,12.1537,13.1102,33.0435,0,5,0
+17133735713.0ns,22,11,1131566,16.1537,17.1337,33.02,0,5,0
+21181985713.0ns,22,12,1411867,20.1537,21.182,32.9718,0,5,0
+25362485713.0ns,22,13,2342758,24.1537,25.3625,32.7912,0,5,0
+29259735713.0ns,22,14,1849212,28.1537,29.2597,32.894,0,5,0
+33033789284.0ns,22,15,624663,32.1537,33.0338,33.1199,0,5,0
+37085735713.0ns,22,16,869686,36.1537,37.0857,33.068,0,5,0
+41283235713.0ns,22,17,1991788,40.1537,41.2832,32.8705,0,5,0
+45208485713.0ns,22,18,1529997,44.1537,45.2085,32.9453,0,5,0
+49332735713.0ns,22,19,2096269,48.1537,49.3327,32.821,0,5,0
+53736985713.0ns,22,20,4306089,52.1537,53.737,32.4168,0,5,0
+57284682140.0ns,22,21,1944846,56.1537,57.2847,32.8691,0,5,0
+61008235713.0ns,22,22,572542,60.1537,61.0082,33.1455,0,5,0
+65184485713.0ns,22,23,1479681,64.1537,65.1845,32.9693,0,5,0
+69031485713.0ns,22,24,606006,68.1537,69.0315,33.1223,0,5,0
