#time,nodeid,segNum,lastChunkSize,lastChunkStartTime,lastChunkFinishTime,bufferUpto,totalRebuffer,lastQuality,currentRebuffer
+2156289284.0ns,22,0,130550,1.40002,2.15629,4,0,0,0
+2996999999.0ns,22,1,349519,2.15629,2.997,7.15929,0,0,0
+3818360712.0ns,22,2,299613,2.997,3.81836,10.3379,0,0,0
+12176235713.0ns,22,3,220993,3.81836,12.1762,5.98005,0,0,0
+12964807141.0ns,22,4,219634,12.1762,12.9648,9.19148,0,0,0
+13692485713.0ns,22,5,81114,12.9648,13.6925,12.4638,0,0,0
+14447557141.0ns,22,6,139234,13.6925,14.4476,15.7087,0,0,0
+15375999999.0ns,22,7,308066,14.4476,15.376,18.7803,0,0,0
+16361999999.0ns,22,8,234912,15.376,16.362,21.7943,0,0,0
+16970753570.0ns,22,9,210170,16.362,16.9708,25.1855,0,0,0
+17752146426.0ns,22,10,177609,16.9708,17.7521,28.4041,0,0,0
+18531235713.0ns,22,11,155318,17.7521,18.5312,31.6251,0,0,0
+20934342855.0ns,22,12,158447,20.1563,20.9343,33.2219,0,0,0
+25153999999.0ns,22,13,256551,24.1563,25.154,33.0023,0,0,0
+28960128569.0ns,22,14,151129,28.1563,28.9601,33.1962,0,0,0
+32908807141.0ns,22,15,78576,32.1563,32.9088,33.2475,0,0,0
+36917842855.0ns,22,16,98400,36.1563,36.9178,33.2384,0,0,0
+40942074998.0ns,22,17,214461,40.1563,40.9421,33.2142,0,0,0
+44935807141.0ns,22,18,166743,44.1563,44.9358,33.2205,0,0,0
+48960003570.0ns,22,19,228465,48.1563,48.96,33.1963,0,0,0
+52994503570.0ns,22,20,417897,52.1563,52.9945,33.1618,0,0,0
+57101574998.0ns,22,21,202940,56.1563,57.1016,33.0547,0,0,0
+60864896426.0ns,22,22,65400,60.1563,60.8649,33.2914,0,0,0
+64908789284.0ns,22,23,112487,64.1563,64.9088,33.2475,0,0,0
+68882021427.0ns,22,24,73380,68.1563,68.882,33.2743,0,0,0
