#,Time,rxSpeed,txSpeed,rxpacketsize,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10
66,1.56,0,0,022,-55.8799,8.76708,527.04,425.908,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,387.397,172.981,172.614,225.26,381.478,363.638,376.978,458.184,218.569,306.272
67,1.57,1.27008e+07,582400,12700822,41.1523,89.133,527.01,426.434,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.881,172.901,172.914,224.747,381.844,363.262,377.334,457.841,219.062,306.198
68,1.58,0,0,022,98.056,2.24808,527.721,426.868,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.348,172.117,173.74,224.532,381.59,362.467,378.141,458.144,219.175,306.87
69,1.59,1.97568e+07,873600,19756822,-81.0316,14.5848,527.794,426.953,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.253,172.029,173.85,224.471,381.591,362.356,378.252,458.15,219.224,306.935
70,1.6,0,0,022,-76.225,19.134,526.997,427.112,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.212,172.775,173.322,224.093,382.297,362.762,377.812,457.42,219.688,306.129
71,1.61,0,0,022,-64.2929,34.9539,526.238,427.307,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.133,173.48,172.847,223.694,382.999,363.12,377.423,456.698,220.171,305.356
72,1.62,2.96352e+07,1.2896e+06,29635222,-64.2929,34.9539,525.595,427.656,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.884,174.04,172.562,223.18,383.713,363.285,377.228,455.975,220.75,304.688
73,1.63,0,0,022,56.1282,80.3052,525.739,428.302,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.224,173.772,173.078,222.6,384.027,362.707,377.793,455.698,221.282,304.78
74,1.64,4.37472e+07,1.9552e+06,43747222,-62.0684,30.2195,525.552,428.788,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.772,173.862,173.238,222.082,384.486,362.469,378.015,455.256,221.802,304.557
75,1.65,0,0,022,-67.1824,56.7559,524.922,429.139,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.521,174.413,172.97,221.57,385.192,362.628,377.833,454.542,222.378,303.902
76,1.66,0,0,022,51.7452,12.9987,524.306,429.686,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.076,174.915,172.841,220.876,386.015,362.633,377.804,453.721,223.127,303.248
77,1.67,6.63264e+07,2.912e+06,66326422,51.7452,12.9987,524.824,429.816,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.868,174.383,173.322,220.893,385.709,362.19,378.255,454.055,223.036,303.754
78,1.68,0,0,022,-82.1914,17.7093,525.109,429.954,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.688,174.077,173.63,220.839,385.584,361.896,378.552,454.199,223.047,304.029
79,1.69,9.8784e+07,4.368e+06,98784022,-82.1914,17.7093,524.288,430.131,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.64,174.851,173.109,220.443,386.321,362.315,378.113,453.437,223.541,303.197
80,1.7,0,0,022,35.1863,-35.7625,524.62,429.782,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.933,174.589,173.144,220.87,385.841,362.351,378.09,453.913,223.087,303.554
81,1.71,9.34112e+07,4.16e+06,93411222,35.1863,-35.7625,524.972,429.425,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.232,174.31,173.189,221.31,385.341,362.382,378.074,454.409,222.618,303.931
82,1.72,2.1168e+07,915200,21168022,54.7549,-5.63715,525.518,429.365,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.207,173.786,173.574,221.518,384.89,362.062,378.408,454.88,222.344,304.479
83,1.73,0,0,022,-39.951,-41.7594,525.901,429.246,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.266,173.432,173.797,221.739,384.523,361.895,378.587,455.257,222.081,304.87
84,1.74,1.14579e+08,5.0752e+06,114579222,-39.951,-41.7594,525.501,428.829,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.74,173.903,173.224,222.028,384.551,362.473,378.009,455.191,221.86,304.503
85,1.75,0,0,022,26.416,-85.1607,525.396,428.219,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.358,174.124,172.759,222.585,384.231,362.998,377.496,455.476,221.345,304.445
86,1.76,1.14579e+08,5.0752e+06,114579222,-65.7142,50.4536,525.364,427.804,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.773,174.237,172.475,222.975,383.985,363.329,377.174,455.702,220.979,304.446
87,1.77,0,0,022,87.9264,-31.9988,524.883,428.213,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.442,174.628,172.357,222.449,384.616,363.343,377.137,455.071,221.548,303.934
88,1.78,0,0,022,15.1462,-83.2638,525.729,427.87,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.653,173.866,172.8,223.012,383.752,363.037,377.475,455.952,220.891,304.804
89,1.79,1.14579e+08,5.0752e+06,114579222,15.1462,-83.2638,525.88,427.037,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.453,173.883,172.4,223.854,383.093,363.559,376.981,456.577,220.069,305.022
90,1.8,0,0,022,18.4703,-71.355,526.06,426.307,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,387.147,173.855,172.09,224.604,382.481,363.985,376.582,457.163,219.33,305.262
91,1.81,1.14579e+08,5.0752e+06,114579222,64.2778,4.15014,526.478,425.977,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,387.411,173.516,172.214,225.037,381.949,363.957,376.636,457.695,218.859,305.706
92,1.82,0,0,022,64.2778,4.15014,527.12,426.019,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,387.275,172.879,172.745,225.176,381.489,363.501,377.114,458.181,218.638,306.342
93,1.83,0,0,022,48.4519,19.3663,527.612,426.206,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,387.019,172.36,173.248,225.135,381.239,363.037,377.591,458.458,218.612,306.816
94,1.84,1.14579e+08,5.0752e+06,114579222,69.9558,-7.67391,528.105,426.389,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.766,171.841,173.749,225.1,380.986,362.574,378.066,458.739,218.583,307.292
95,1.85,0,0,022,69.9558,-7.67391,528.804,426.312,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.741,171.173,174.254,225.373,380.408,362.171,378.5,459.343,218.236,307.995
96,1.86,1.14579e+08,5.0752e+06,114579222,39.5048,36.4846,529.316,426.508,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.475,170.633,174.778,225.333,380.151,361.687,378.998,459.632,218.214,308.488
97,1.87,0,0,022,39.5048,36.4846,529.711,426.873,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.058,170.171,175.313,225.099,380.092,361.153,379.535,459.727,218.395,308.852
98,1.88,1.14579e+08,5.0752e+06,114579222,58.4093,53.3644,530.249,427.366,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.494,169.544,176.04,224.787,380.012,360.428,380.264,459.859,218.639,309.349
99,1.89,0,0,022,61.4401,-44.7042,530.848,427.415,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.363,168.948,176.544,224.917,379.594,359.998,380.718,460.309,218.453,309.942
100,1.9,0,0,022,-77.244,46.4812,531.216,427.13,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.594,168.648,176.662,225.298,379.13,359.972,380.773,460.773,218.049,310.331
101,1.91,1.14579e+08,5.0752e+06,114579222,-62.4172,-33.0747,530.453,427.54,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.293,169.309,176.308,224.68,379.973,360.162,380.531,459.918,218.721,309.538
102,1.92,0,0,022,-62.4172,-33.0747,529.829,427.209,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.708,169.986,175.612,224.813,380.225,360.822,379.858,459.618,218.659,308.943
103,1.93,1.14579e+08,5.0752e+06,114579222,-55.6884,15.3138,529.249,427.195,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.804,170.557,175.145,224.657,380.652,361.214,379.442,459.164,218.872,308.366
104,1.94,0,0,022,-55.6884,15.3138,528.692,427.348,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.732,171.07,174.8,224.35,381.172,361.466,379.162,458.628,219.231,307.799
105,1.95,0,0,022,7.4505,-81.3278,528.717,426.61,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.459,171.196,174.368,225.063,380.669,362.004,378.652,459.093,218.544,307.884
106,1.96,1.14579e+08,5.0752e+06,114579222,-86.3894,20.614,528.137,426.508,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.643,171.784,173.847,224.995,381.04,362.463,378.174,458.693,218.68,307.315
107,1.97,0,0,022,45.3022,-31.2258,528.026,426.418,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.749,171.912,173.704,225.049,381.065,362.604,378.031,458.659,218.641,307.211
108,1.98,1.14579e+08,5.0752e+06,114579222,45.3022,-31.2258,528.479,426.106,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.992,171.534,173.871,225.478,380.518,362.541,378.125,459.209,218.175,307.688
109,1.99,0,0,022,8.08144,98.2089,528.651,426.769,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.311,171.228,174.413,224.892,380.823,361.928,378.72,458.945,218.716,307.805
110,2,1.14579e+08,5.0752e+06,114579222,-24.4714,69.9248,528.492,427.542,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.569,171.227,174.761,224.106,381.451,361.452,379.161,458.351,219.488,307.583
111,2.01,0,0,022,27.9818,-73.982,528.451,427.681,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.437,171.239,174.815,223.962,381.573,361.375,379.233,458.235,219.632,307.532
112,2.02,0,0,022,-95.3772,-22.8159,528.577,427.005,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.088,171.253,174.499,224.644,381.034,361.8,378.836,458.742,218.962,307.711
113,2.03,1.14579e+08,5.0752e+06,114579222,27.2589,43.0919,527.752,426.847,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,386.364,172.091,173.752,224.561,381.553,362.463,378.147,458.182,219.143,306.903
114,2.04,0,0,022,27.2589,43.0919,528.025,427.278,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.898,171.737,174.231,224.226,381.629,361.959,378.646,458.138,219.43,307.139
115,2.05,1.14579e+08,5.0752e+06,114579222,7.31159,64.9701,528.269,427.74,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.406,171.405,174.708,223.853,381.749,361.451,379.147,458.053,219.758,307.345
116,2.06,0,0,022,7.31159,64.9701,528.342,428.39,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.752,171.205,175.167,223.252,382.121,360.916,379.664,457.72,220.326,307.368
117,2.07,0,0,022,-72.6707,18.878,527.923,428.756,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.451,171.544,175.066,222.781,382.677,360.918,379.636,457.166,220.827,306.923
118,2.08,1.14579e+08,5.0752e+06,114579222,53.6605,62.187,527.554,429.067,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.197,171.846,174.971,222.377,383.16,360.93,379.603,456.683,221.259,306.531
119,2.09,0,0,022,62.6489,47.9423,528.096,429.68,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.512,171.197,175.776,221.947,383.155,360.112,380.42,456.748,221.608,307.027
120,2.1,1.14579e+08,5.0752e+06,114579222,62.6489,47.9423,528.723,430.159,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,382.947,170.493,176.564,221.67,383.001,359.338,381.2,456.962,221.804,307.617
121,2.11,0,0,022,12.2913,-79.7994,528.947,429.62,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.448,170.374,176.404,222.252,382.476,359.593,380.969,457.465,221.22,307.88
122,2.12,1.14579e+08,5.0752e+06,114579222,33.7616,-36.974,529.19,429.061,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,383.966,170.243,176.248,222.856,381.925,359.851,380.737,457.995,220.611,308.163
123,2.13,0,0,022,33.7616,-36.974,529.528,428.691,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.284,169.984,176.284,223.309,381.428,359.905,380.707,458.486,220.14,308.527
124,2.14,0,0,022,-45.3114,23.8816,529.421,428.664,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.326,170.094,176.183,223.304,381.489,359.997,380.613,458.418,220.156,308.423
125,2.15,1.14579e+08,5.0752e+06,114579222,-45.3114,23.8816,528.968,428.903,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.155,170.491,175.975,222.943,381.987,360.117,380.468,457.912,220.552,307.953
126,2.16,0,0,022,-22.1249,-55.1476,528.656,428.66,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.44,170.844,175.58,223.085,382.062,360.505,380.077,457.809,220.45,307.661
127,2.17,1.14579e+08,5.0752e+06,114579222,-22.1249,-55.1476,528.435,428.108,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,385.017,171.169,175.066,223.548,381.865,361.065,379.527,457.964,220.03,307.483
128,2.18,0,0,022,8.42297,53.2792,528.497,428.561,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.56,171.019,175.395,223.133,382.117,360.684,379.896,457.741,220.423,307.509
129,2.19,0,0,022,81.163,-34.7184,528.634,429.03,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.076,170.794,175.792,222.724,382.323,360.242,380.327,457.569,220.8,307.611
130,2.2,1.14579e+08,5.0752e+06,114579222,81.163,-34.7184,529.446,428.683,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,384.304,170.066,176.214,223.293,381.484,359.966,380.644,458.426,220.164,308.446
