#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
1,1.9,1.09857e+07,488464,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
2,2.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
3,3.9,4.58337e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
4,4.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
5,5.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
6,6.9,4.46879e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
7,7.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
8,8.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
9,9.9,4.46879e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
10,10.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
11,11.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
12,12.9,4.58337e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
13,13.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
14,14.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
15,15.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
16,16.9,4.50998e+07,1.99763e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
17,17.9,4.54197e+07,2.01178e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
18,18.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
19,19.9,4.46879e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
20,20.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
21,21.9,4.55091e+07,2.01594e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
22,22.9,4.50105e+07,1.99347e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
23,23.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
24,24.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
25,25.9,4.58337e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
26,26.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
27,27.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
28,28.9,4.58337e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
29,29.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
30,30.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
31,31.9,4.58337e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
32,32.9,4.46859e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
33,33.9,4.58317e+07,2.03008e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
34,34.9,4.46879e+07,1.97933e+06,22,0,0,664,666,32,0,30309,9,9,CONNECTED_NORMALLY,4,4,79.8749
