#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
1,1.9,28432,6224,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
2,2.9,4.46178e+06,200112,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
3,3.9,4.32216e+06,192192,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
4,4.9,255632,13328,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
5,5.9,2.39232e+06,106496,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
6,6.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
7,7.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
8,8.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
9,9.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
10,10.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
11,11.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
12,12.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
13,13.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
14,14.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
15,15.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
16,16.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
17,17.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
18,18.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
19,19.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
20,20.9,255632,13328,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
21,21.9,3.67872e+06,163488,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
22,22.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
23,23.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
24,24.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
25,25.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
26,26.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
27,27.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
28,28.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
29,29.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
30,30.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
31,31.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
32,32.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
33,33.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
34,34.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
35,35.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
36,36.9,255632,13328,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
37,37.9,3.65931e+06,162656,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
38,38.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
39,39.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
40,40.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
41,41.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
42,42.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
43,43.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
44,44.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
45,45.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
46,46.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
47,47.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
48,48.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
49,49.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
50,50.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
51,51.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
52,52.9,255632,13328,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
53,53.9,2.67471e+06,118976,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
54,54.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
55,55.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
56,56.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
57,57.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
58,58.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
59,59.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
60,60.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
61,61.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
62,62.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
63,63.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
64,64.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
65,65.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
66,66.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
67,67.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
68,68.9,255632,13328,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
69,69.9,3.39534e+06,151008,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
70,70.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
71,71.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
72,72.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
73,73.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
74,74.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
75,75.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
76,76.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
77,77.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
78,78.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
79,79.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
80,80.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
81,81.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
82,82.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
83,83.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
84,84.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
85,85.9,0,0,10,0,0,332,333,32,0,0,2,9,CONNECTED_NORMALLY,4,4,217.368
