#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10
687,7.77,1.12227e+08,4.9504e+06,22,-23.4037,-10.6188,523.417,438.213,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,387.838,77.702,346.965,313.337,240.286,360.87,282.876,155.77,355.749,446.294
688,7.78,0,0,22,-23.4037,-10.6188,523.183,438.107,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.069,77.4565,347.211,313.112,240.367,360.78,282.941,155.991,355.494,446.485
689,7.79,1.14579e+08,5.0752e+06,22,-23.4037,-10.6188,522.949,438.001,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.3,77.2112,347.457,312.886,240.448,360.691,283.007,156.211,355.239,446.675
690,7.8,0,0,22,-19.9545,-19.8784,522.726,437.865,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.519,76.9726,347.714,312.643,240.56,360.631,283.043,156.418,354.986,446.888
691,7.81,1.14579e+08,5.0752e+06,22,-19.9545,-19.8784,522.527,437.666,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.712,76.7484,347.995,312.365,240.738,360.632,283.015,156.595,354.737,447.15
692,7.82,0,0,22,-19.9545,-19.8784,522.327,437.467,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.906,76.5246,348.276,312.086,240.915,360.633,282.988,156.772,354.487,447.411
693,7.83,0,0,22,-19.9545,-19.8784,522.128,437.268,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.101,76.3012,348.557,311.807,241.093,360.634,282.962,156.949,354.237,447.673
694,7.84,1.14579e+08,5.0752e+06,22,-8.45988,18.8557,522.017,437.37,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.214,76.206,348.574,311.822,240.981,360.485,283.11,157.07,354.162,447.624
695,7.85,0,0,22,-8.45988,18.8557,521.933,437.558,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.303,76.1487,348.515,311.922,240.785,360.291,283.309,157.173,354.137,447.485
696,7.86,1.14579e+08,5.0752e+06,22,-8.45988,18.8557,521.848,437.747,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.393,76.0918,348.455,312.022,240.589,360.097,283.509,157.277,354.113,447.346
697,7.87,0,0,22,-8.45988,18.8557,521.763,437.935,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.483,76.0355,348.395,312.122,240.393,359.904,283.708,157.381,354.088,447.206
698,7.88,0,0,22,-8.45988,18.8557,521.679,438.124,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.573,75.9797,348.336,312.223,240.197,359.71,283.907,157.486,354.064,447.067
699,7.89,1.14579e+08,5.0752e+06,22,-11.2088,-41.8953,521.569,437.744,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.672,75.8165,348.668,311.853,240.564,359.903,283.684,157.555,353.845,447.459
700,7.9,0,0,22,-11.2088,-41.8953,521.456,437.325,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.773,75.648,349.027,311.45,240.97,360.123,283.433,157.622,353.613,447.888
701,7.91,1.14579e+08,5.0752e+06,22,-19.0274,-9.40352,521.295,437.111,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.929,75.4602,349.289,311.182,241.168,360.163,283.37,157.76,353.396,448.149
702,7.92,0,0,22,-19.0274,-9.40352,521.105,437.017,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.116,75.2603,349.494,310.993,241.243,360.097,283.419,157.939,353.186,448.311
703,7.93,1.14579e+08,5.0752e+06,22,-19.0274,-9.40352,520.915,436.923,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.304,75.0605,349.7,310.804,241.318,360.03,283.469,158.119,352.977,448.473
704,7.94,0,0,22,-19.0274,-9.40352,520.724,436.829,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.492,74.8607,349.905,310.615,241.394,359.965,283.518,158.299,352.767,448.636
705,7.95,0,0,22,-19.0274,-9.40352,520.534,436.735,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.68,74.661,350.11,310.426,241.469,359.899,283.567,158.478,352.557,448.798
706,7.96,1.14579e+08,5.0752e+06,22,-31.1451,23.9272,520.233,436.947,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.986,74.3921,350.199,310.415,241.231,359.537,283.923,158.799,352.333,448.724
707,7.97,0,0,22,-31.1451,23.9272,519.921,437.186,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.304,74.118,350.279,310.422,240.964,359.148,284.306,159.133,352.107,448.63
708,7.98,1.14579e+08,5.0752e+06,22,37.2297,-30.5873,519.864,437.222,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.362,74.0668,350.298,310.417,240.922,359.082,284.371,159.193,352.063,448.62
709,7.99,0,0,22,37.2297,-30.5873,520.236,436.916,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.982,74.3917,350.216,310.393,241.261,359.561,283.898,158.792,352.327,448.75
710,8,0,0,22,23.9005,-25.5705,520.569,436.625,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.642,74.6812,350.155,310.359,241.581,360.001,283.461,158.433,352.558,448.884
711,8.01,1.14579e+08,5.0752e+06,22,23.9005,-25.5705,520.808,436.37,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.397,74.8843,350.142,310.297,241.858,360.351,283.112,158.17,352.711,449.023
712,8.02,0,0,22,23.9005,-25.5705,521.047,436.114,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.152,75.0884,350.13,310.236,242.135,360.701,282.763,157.908,352.863,449.162
713,8.03,1.14579e+08,5.0752e+06,22,27.3534,31.214,521.301,436.108,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.898,75.3383,349.942,310.383,242.166,360.883,282.595,157.655,353.104,449.066
714,8.04,0,0,22,27.3534,31.214,521.575,436.42,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.632,75.6463,349.531,310.797,241.882,360.851,282.661,157.413,353.458,448.671
715,8.05,1.14579e+08,5.0752e+06,22,24.1271,3.90936,521.847,436.724,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.367,75.9534,349.126,311.204,241.606,360.825,282.721,157.172,353.808,448.284
716,8.06,0,0,22,24.1271,3.90936,522.088,436.763,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.127,76.1961,348.919,311.38,241.591,360.967,282.597,156.937,354.05,448.152
717,8.07,0,0,22,24.1271,3.90936,522.33,436.802,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.887,76.4389,348.711,311.556,241.576,361.108,282.474,156.701,354.292,448.021
718,8.08,1.14579e+08,5.0752e+06,22,24.1271,3.90936,522.571,436.841,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.647,76.6817,348.504,311.732,241.562,361.249,282.351,156.465,354.534,447.889
719,8.09,0,0,22,24.1271,3.90936,522.812,436.88,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.406,76.9245,348.296,311.909,241.548,361.391,282.227,156.229,354.776,447.758
720,8.1,1.14579e+08,5.0752e+06,22,-40.5193,-15.5013,522.447,436.737,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,388.768,76.546,348.666,311.575,241.653,361.236,282.349,156.578,354.385,448.034
721,8.11,0,0,22,-40.5193,-15.5013,522.042,436.582,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.169,76.127,349.073,311.207,241.766,361.063,282.488,156.965,353.952,448.337
722,8.12,0,0,22,-22.532,-2.62908,521.75,436.509,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.459,75.8306,349.341,310.974,241.811,360.911,282.617,157.247,353.652,448.52
723,8.13,1.14579e+08,5.0752e+06,22,-22.532,-2.62908,521.525,436.483,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.683,75.6052,349.528,310.817,241.815,360.772,282.74,157.469,353.429,448.634
724,8.14,0,0,22,-22.532,-2.62908,521.3,436.456,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.908,75.3799,349.715,310.661,241.819,360.633,282.864,157.69,353.206,448.748
725,8.15,1.14579e+08,5.0752e+06,22,-22.532,-2.62908,521.074,436.43,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.132,75.1545,349.902,310.505,241.824,360.494,282.988,157.911,352.983,448.861
726,8.16,0,0,22,1.59382,-44.0895,520.903,436.31,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.3,74.971,350.109,310.307,241.926,360.46,283.005,158.07,352.784,449.039
727,8.17,8.77664e+07,3.9104e+06,22,1.59382,-44.0895,520.919,435.869,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.274,74.9333,350.387,309.964,242.367,360.787,282.657,158.012,352.669,449.437
728,8.18,2.68128e+07,1.1648e+06,22,1.59382,-44.0895,520.935,435.428,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.248,74.8981,350.665,309.621,242.807,361.113,282.308,157.955,352.555,449.835
729,8.19,0,0,22,30.3517,11.2522,521.227,435.518,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.959,75.1961,350.386,309.868,242.745,361.253,282.19,157.673,352.86,449.637
730,8.2,1.14579e+08,5.0752e+06,22,30.3517,11.2522,521.531,435.631,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.658,75.5085,350.084,310.14,242.663,361.384,282.082,157.382,353.183,449.413
731,8.21,0,0,22,30.3517,11.2522,521.834,435.743,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.357,75.821,349.781,310.412,242.58,361.516,281.974,157.09,353.506,449.189
732,8.22,1.14579e+08,5.0752e+06,22,-40.0992,3.95578,521.525,435.792,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.667,75.5217,349.981,310.266,242.501,361.265,282.21,157.402,353.225,449.267
733,8.23,0,0,22,-40.0992,3.95578,521.124,435.832,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.069,75.1307,350.257,310.056,242.423,360.957,282.497,157.805,352.854,449.39
734,8.24,0,0,22,24.4479,-4.94738,520.973,435.837,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.219,74.9825,350.368,309.97,242.404,360.848,282.597,157.955,352.711,449.446
735,8.25,1.14579e+08,5.0752e+06,22,24.4479,-4.94738,521.218,435.787,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.974,75.2179,350.216,310.077,242.477,361.054,282.403,157.707,352.93,449.394
736,8.26,0,0,22,24.4479,-4.94738,521.462,435.738,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.728,75.4534,350.064,310.185,242.549,361.26,282.208,157.46,353.149,449.342
737,8.27,1.14579e+08,5.0752e+06,22,24.4479,-4.94738,521.707,435.688,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.483,75.689,349.913,310.292,242.622,361.466,282.014,157.212,353.369,449.29
738,8.28,0,0,22,-8.25783,-28.0139,521.827,435.552,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.359,75.7926,349.912,310.256,242.77,361.648,281.832,157.079,353.444,449.368
739,8.29,470400,41600,22,-8.25783,-28.0139,521.745,435.271,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.436,75.6799,350.159,309.982,243.041,361.791,281.669,157.136,353.283,449.658
740,8.3,1.14109e+08,5.0336e+06,22,-8.25783,-28.0139,521.662,434.991,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.513,75.5682,350.406,309.709,243.311,361.934,281.507,157.193,353.122,449.948
741,8.31,0,0,22,-8.25783,-28.0139,521.58,434.711,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.589,75.4575,350.652,309.436,243.582,362.077,281.345,157.25,352.962,450.237
742,8.32,1.14579e+08,5.0752e+06,22,-4.62086,-23.0278,521.532,434.479,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.633,75.3867,350.842,309.222,243.809,362.21,281.198,157.278,352.848,450.47
743,8.33,0,0,22,-4.62086,-23.0278,521.486,434.248,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.675,75.3186,351.028,309.01,244.033,362.343,281.051,157.304,352.737,450.7
744,8.34,1.14579e+08,5.0752e+06,22,-4.62086,-23.0278,521.439,434.018,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.717,75.251,351.215,308.799,244.258,362.475,280.904,157.331,352.626,450.929
745,8.35,0,0,22,-4.62086,-23.0278,521.393,433.788,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.759,75.1842,351.402,308.588,244.482,362.609,280.758,157.358,352.515,451.159
746,8.36,0,0,22,-16.1449,22.3371,521.267,433.874,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.887,75.0668,351.44,308.58,244.385,362.459,280.905,157.491,352.419,451.13
747,8.37,1.14579e+08,5.0752e+06,22,-16.1449,22.3371,521.105,434.097,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.052,74.9279,351.414,308.66,244.147,362.186,281.18,157.67,352.329,450.989
748,8.38,0,0,22,-16.1449,22.3371,520.944,434.32,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.218,74.7898,351.388,308.741,243.91,361.913,281.454,157.849,352.24,450.848
749,8.39,1.14579e+08,5.0752e+06,22,-9.90931,-45.1465,520.787,434.497,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.378,74.652,351.389,308.788,243.719,361.677,281.691,158.021,352.141,450.748
750,8.4,0,0,22,-9.90931,-45.1465,520.687,434.046,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.469,74.51,351.761,308.368,244.159,361.932,281.409,158.081,351.915,451.202
751,8.41,0,0,22,-9.90931,-45.1465,520.588,433.595,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.56,74.3706,352.134,307.948,244.599,362.188,281.129,158.143,351.689,451.655
752,8.42,1.14579e+08,5.0752e+06,22,41.6882,14.4506,520.956,433.682,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.194,74.7424,351.799,308.24,244.546,362.38,280.958,157.784,352.067,451.429
753,8.43,0,0,22,41.6882,14.4506,521.373,433.827,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.779,75.168,351.391,308.607,244.442,362.566,280.801,157.381,352.508,451.131
754,8.44,1.14579e+08,5.0752e+06,22,-22.5431,25.0415,521.38,434.039,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.776,75.1941,351.246,308.78,244.231,362.419,280.959,157.392,352.575,450.933
755,8.45,0,0,22,-22.5431,25.0415,521.154,434.29,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.006,74.9951,351.25,308.843,243.961,362.082,281.295,157.637,352.432,450.793
756,8.46,1.14579e+08,5.0752e+06,22,-22.5431,25.0415,520.929,434.54,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.236,74.797,351.254,308.907,243.69,361.746,281.632,157.883,352.289,450.653
757,8.47,0,0,22,24.9871,28.9118,521.022,434.816,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.149,74.9176,351.002,309.184,243.424,361.613,281.783,157.814,352.459,450.362
758,8.48,0,0,22,24.9871,28.9118,521.272,435.105,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.905,75.1951,350.624,309.565,243.16,361.58,281.845,157.591,352.783,449.998
759,8.49,1.14579e+08,5.0752e+06,22,-7.54534,43.0515,521.505,435.402,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.679,75.4571,350.253,309.942,242.887,361.53,281.923,157.386,353.091,449.633
760,8.5,0,0,22,-7.54534,43.0515,521.429,435.833,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.764,75.4318,350.027,310.24,242.452,361.169,282.302,157.501,353.146,449.268
761,8.51,1.14579e+08,5.0752e+06,22,-7.54534,43.0515,521.354,436.263,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.849,75.409,349.801,310.539,242.016,360.809,282.681,157.618,353.2,448.903
762,8.52,0,0,22,-31.0885,38.789,521.098,436.661,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.114,75.2069,349.733,310.704,241.596,360.346,283.15,157.911,353.074,448.64
763,8.53,0,0,22,-31.0885,38.789,520.787,437.049,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.435,74.9517,349.713,310.829,241.18,359.851,283.647,158.258,352.892,448.409
764,8.54,1.14579e+08,5.0752e+06,22,21.2233,-0.969231,520.871,437.137,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.354,75.0459,349.592,310.949,241.101,359.847,283.661,158.184,352.998,448.295
765,8.55,0,0,22,21.2233,-0.969231,521.083,437.127,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.141,75.2535,349.438,311.068,241.131,360.002,283.519,157.973,353.198,448.219
766,8.56,1.14579e+08,5.0752e+06,22,21.2233,-0.969231,521.295,437.118,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.929,75.4611,349.284,311.188,241.161,360.158,283.376,157.761,353.398,448.143
767,8.57,0,0,22,21.2233,-0.969231,521.507,437.108,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.716,75.6688,349.131,311.307,241.191,360.313,283.233,157.549,353.597,448.067
768,8.58,9.2e+07,4.0768e+06,22,-42.6508,-5.48745,521.689,437.096,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.534,75.8464,349.001,311.407,241.22,360.449,283.108,157.367,353.768,448.006
769,8.59,2.25792e+07,998400,22,-42.6508,-5.48745,521.263,437.041,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.959,75.4191,349.359,311.107,241.234,360.19,283.338,157.785,353.344,448.226
770,8.6,0,0,22,-42.6508,-5.48745,520.836,436.986,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.384,74.9919,349.717,310.808,241.247,359.93,283.568,158.203,352.921,448.446
771,8.61,1.14579e+08,5.0752e+06,22,-39.9111,4.89396,520.43,437.006,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.791,74.5941,350.011,310.581,241.189,359.631,283.843,158.609,352.539,448.591
772,8.62,0,0,22,-39.9111,4.89396,520.031,437.055,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.191,74.2079,350.281,310.382,241.104,359.318,284.136,159.011,352.172,448.706
773,8.63,1.14579e+08,5.0752e+06,22,-37.106,-16.7467,519.638,437.053,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.583,73.8214,350.579,310.147,241.07,359.045,284.386,159.4,351.797,448.865
774,8.64,0,0,22,-37.106,-16.7467,519.267,436.886,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.95,73.4336,350.969,309.792,241.204,358.906,284.496,159.752,351.393,449.167
775,8.65,0,0,22,-37.106,-16.7467,518.896,436.719,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.317,73.046,351.36,309.436,241.338,358.767,284.606,160.104,350.989,449.47
776,8.66,1.14579e+08,5.0752e+06,22,23.6543,-34.3418,518.998,436.414,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.207,73.1065,351.481,309.252,241.65,359.057,284.308,159.974,350.996,449.708
777,8.67,0,0,22,23.6543,-34.3418,519.234,436.071,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.963,73.2962,351.527,309.117,242.013,359.468,283.893,159.706,351.12,449.927
778,8.68,1.14579e+08,5.0752e+06,22,-14.8202,21.7543,519.325,435.941,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.87,73.3691,351.544,309.067,242.15,359.624,283.735,159.604,351.167,450.01
779,8.69,0,0,22,-14.8202,21.7543,519.176,436.158,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.023,73.2499,351.513,309.153,241.92,359.365,283.997,159.772,351.09,449.87
780,8.7,2.54016e+07,1.1232e+06,22,-14.8202,21.7543,519.028,436.376,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.176,73.1314,351.483,309.24,241.691,359.105,284.259,159.94,351.013,449.731
781,8.71,8.91776e+07,3.952e+06,22,-14.8202,21.7543,518.88,436.593,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.329,73.0137,351.454,309.326,241.461,358.846,284.521,160.108,350.937,449.591
782,8.72,0,0,22,-0.331921,22.6762,518.816,436.816,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.399,72.9804,351.357,309.467,241.234,358.642,284.732,160.193,350.942,449.413
783,8.73,1.14579e+08,5.0752e+06,22,-0.331921,22.6762,518.813,437.043,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.408,73.008,351.211,309.648,241.008,358.477,284.908,160.219,351.007,449.207
784,8.74,0,0,22,-0.331921,22.6762,518.809,437.27,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.417,73.0363,351.066,309.828,240.782,358.312,285.084,160.245,351.072,449.001
785,8.75,1.14579e+08,5.0752e+06,22,-0.331921,22.6762,518.806,437.496,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.426,73.0653,350.921,310.009,240.556,358.147,285.26,160.272,351.136,448.795
786,8.76,0,0,22,23.1586,-22.1102,518.843,437.646,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.393,73.1234,350.795,310.151,240.41,358.066,285.35,160.251,351.217,448.643
787,8.77,0,0,22,23.1586,-22.1102,519.075,437.425,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,392.156,73.3191,350.763,310.111,240.65,358.386,285.032,159.998,351.371,448.752
788,8.78,1.14579e+08,5.0752e+06,22,23.1586,-22.1102,519.306,437.204,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.919,73.5158,350.732,310.07,240.891,358.706,284.714,159.745,351.526,448.861
789,8.79,0,0,22,37.2835,23.0817,519.545,437.005,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.675,73.7231,350.681,310.052,241.11,359.014,284.409,159.488,351.694,448.947
790,8.8,1.14579e+08,5.0752e+06,22,37.2835,23.0817,519.918,437.236,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.309,74.1215,350.248,310.46,240.914,359.11,284.347,159.141,352.119,448.586
791,8.81,0,0,22,37.2835,23.0817,520.29,437.467,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.942,74.5204,349.816,310.867,240.718,359.205,284.286,158.795,352.543,448.225
792,8.82,0,0,22,35.6738,-0.548854,520.651,437.516,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.583,74.8818,349.511,311.122,240.703,359.423,284.093,158.442,352.902,448.035
793,8.83,1.14579e+08,5.0752e+06,22,35.6738,-0.548854,521.008,437.51,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.227,75.232,349.245,311.33,240.742,359.676,283.861,158.087,353.24,447.898
794,8.84,0,0,22,35.6738,-0.548854,521.364,437.505,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.87,75.5822,348.979,311.539,240.782,359.93,283.63,157.732,353.579,447.76
795,8.85,1.14579e+08,5.0752e+06,22,9.09828,-28.0021,521.465,437.234,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.763,75.6436,349.08,311.382,241.061,360.193,283.358,157.604,353.594,447.968
796,8.86,0,0,22,9.09828,-28.0021,521.556,436.954,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.664,75.6959,349.195,311.213,241.348,360.457,283.084,157.485,353.598,448.189
797,8.87,1.14579e+08,5.0752e+06,22,9.09828,-28.0021,521.647,436.674,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.566,75.7492,349.31,311.044,241.636,360.72,282.81,157.367,353.602,448.409
798,8.88,0,0,22,-32.9657,8.16009,521.498,436.6,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,389.713,75.5935,349.471,310.895,241.695,360.669,282.848,157.507,353.438,448.537
799,8.89,0,0,22,-32.9657,8.16009,521.168,436.682,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.044,75.2791,349.666,310.763,241.582,360.38,283.121,157.843,353.147,448.593
800,8.9,1.14579e+08,5.0752e+06,22,-32.9657,8.16009,520.839,436.763,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.376,74.9649,349.861,310.631,241.47,360.091,283.395,158.178,352.857,448.65
801,8.91,0,0,22,-43.7592,-11.8671,520.442,436.72,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,390.772,74.5682,350.19,310.359,241.476,359.845,283.615,158.568,352.465,448.848
802,8.92,1.14579e+08,5.0752e+06,22,-43.7592,-11.8671,520.004,436.601,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.206,74.1218,350.598,310.002,241.553,359.624,283.804,158.992,352.012,449.132
803,8.93,0,0,22,-44.6002,7.55757,519.563,436.564,32,0,30309,9,9,CONNECTED_NORMALLY,3,4,391.646,73.6825,350.956,309.709,241.551,359.343,284.059,159.426,351.58,449.343
804,8.94,0,0,22,-44.6002,7.55757,519.117,436.639,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.094,73.2532,351.244,309.504,241.436,358.978,284.403,159.877,351.177,449.453
805,8.95,1.14579e+08,1.04e+07,22,-12.4013,-22.2029,518.738,436.653,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.473,72.882,351.522,309.29,241.39,358.704,284.658,160.255,350.819,449.594
806,8.96,0,0,22,-12.4013,-22.2029,518.614,436.431,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.591,72.7308,351.761,309.038,241.6,358.777,284.568,160.357,350.635,449.847
807,8.97,9.03168e+07,5.3248e+06,22,-12.4013,-22.2029,518.49,436.209,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.71,72.5802,352,308.786,241.811,358.851,284.478,160.459,350.45,450.1
808,8.98,0,0,22,-12.4013,-22.2029,518.366,435.987,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.829,72.4302,352.238,308.533,242.021,358.924,284.389,160.561,350.266,450.353
809,8.99,3.0576e+07,1.3728e+06,22,-6.7582,-21.737,518.258,435.766,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.932,72.2962,352.465,308.292,242.232,359.007,284.29,160.648,350.097,450.599
810,9,2.25792e+07,998400,22,-6.7582,-21.737,518.19,435.549,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.995,72.2036,352.658,308.077,242.443,359.117,284.168,160.696,349.968,450.825
811,9.01,0,0,22,-6.7582,-21.737,518.122,435.331,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,393.058,72.1115,352.851,307.862,242.654,359.227,284.047,160.743,349.839,451.051
812,9.02,5.36256e+07,2.3712e+06,22,-6.7582,-21.737,518.055,435.114,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,393.121,72.02,353.044,307.647,242.865,359.336,283.925,160.791,349.71,451.277
813,9.03,0,0,22,-6.7582,-21.737,517.987,434.897,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,393.184,71.9292,353.238,307.432,243.076,359.446,283.803,160.84,349.582,451.503
814,9.04,5.4096e+07,2.3712e+06,22,31.0775,13.446,518.254,434.99,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.919,72.2025,352.975,307.666,243.005,359.563,283.702,160.583,349.864,451.31
815,9.05,0,0,22,31.0775,13.446,518.565,435.124,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.611,72.5242,352.652,307.959,242.897,359.682,283.603,160.285,350.201,451.062
816,9.06,0,0,22,31.0775,13.446,518.875,435.259,32,0,30309,9,9,CONNECTED_NORMALLY,6,4,392.304,72.846,352.329,308.252,242.79,359.801,283.504,159.988,350.537,450.814
