#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw
0,1.4,0,0,14,-2.47481,40.2992,688.367,49.0586,0,30309,7,9,CONNECTED_NORMALLY,1,100
1,1.41,0,44800,14,-2.47481,40.2992,688.343,49.4616,0,30309,7,9,CONNECTED_NORMALLY,1,100
2,1.42,0,0,14,6.83964,-23.0185,688.389,49.383,0,30309,7,9,CONNECTED_NORMALLY,1,100
3,1.43,44800,128000,14,6.83964,-23.0185,688.457,49.1529,0,30309,7,9,CONNECTED_NORMALLY,1,100
4,1.44,0,0,14,6.83964,-23.0185,688.526,48.9227,0,30309,7,9,CONNECTED_NORMALLY,1,100
5,1.45,196800,0,14,6.83964,-23.0185,688.594,48.6925,0,30309,7,9,CONNECTED_NORMALLY,1,100
6,1.46,0,0,14,39.1005,31.1292,688.855,48.7851,0,30309,7,9,CONNECTED_NORMALLY,1,100
7,1.47,0,0,14,39.1005,31.1292,689.246,49.0964,0,30309,7,9,CONNECTED_NORMALLY,1,100
8,1.48,0,0,14,-28.7434,0.0688238,689.233,49.2228,0,30309,7,9,CONNECTED_NORMALLY,1,100
9,1.49,0,0,14,-28.7434,0.0688238,688.945,49.2235,0,30309,7,9,CONNECTED_NORMALLY,1,100
10,1.5,0,0,14,-28.7434,0.0688238,688.658,49.2242,0,30309,7,9,CONNECTED_NORMALLY,1,100
11,1.51,0,0,14,-18.9529,7.29513,688.382,49.2332,0,30309,7,9,CONNECTED_NORMALLY,1,100
12,1.52,0,0,14,-18.9529,7.29513,688.192,49.3062,0,30309,7,9,CONNECTED_NORMALLY,1,100
13,1.53,0,0,14,-18.9529,7.29513,688.003,49.3791,0,30309,7,9,CONNECTED_NORMALLY,1,100
14,1.54,0,0,14,-18.9529,7.29513,687.813,49.4521,0,30309,7,9,CONNECTED_NORMALLY,1,100
15,1.55,0,0,14,-18.9529,7.29513,687.624,49.525,0,30309,7,9,CONNECTED_NORMALLY,1,100
16,1.56,0,0,14,25.0605,-5.40275,687.519,49.5736,0,30309,7,9,CONNECTED_NORMALLY,1,100
17,1.57,0,0,14,25.0605,-5.40275,687.769,49.5196,0,30309,7,9,CONNECTED_NORMALLY,1,100
18,1.58,0,0,14,25.0605,-5.40275,688.02,49.4655,0,30309,7,9,CONNECTED_NORMALLY,1,100
19,1.59,0,0,14,25.0605,-5.40275,688.271,49.4115,0,30309,7,9,CONNECTED_NORMALLY,1,100
20,1.6,0,0,14,39.9531,-1.39353,688.565,49.3692,0,30309,7,9,CONNECTED_NORMALLY,1,100
21,1.61,0,0,14,39.9531,-1.39353,688.964,49.3552,0,30309,7,9,CONNECTED_NORMALLY,1,100
22,1.62,0,0,14,39.9531,-1.39353,689.364,49.3413,0,30309,7,9,CONNECTED_NORMALLY,1,100
23,1.63,0,0,14,-13.3695,18.0018,689.342,49.4806,0,30309,7,9,CONNECTED_NORMALLY,1,100
24,1.64,0,0,14,-13.3695,18.0018,689.208,49.6606,0,30309,7,9,CONNECTED_NORMALLY,1,100
25,1.65,0,41600,14,-13.3695,18.0018,689.075,49.8406,0,30309,7,9,CONNECTED_NORMALLY,1,100
26,1.66,0,0,14,-13.3695,18.0018,688.941,50.0206,0,30309,7,9,CONNECTED_NORMALLY,1,100
27,1.67,0,0,14,19.9449,-19.8163,688.917,50.0757,0,30309,7,9,CONNECTED_NORMALLY,1,100
