#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw
0,1.4,0,0,17,-23.8651,-7.57827,173.706,740.212,0,30309,10,9,CONNECTED_NORMALLY,1,100
1,1.41,0,44800,17,-23.8651,-7.57827,173.468,740.136,0,30309,10,9,CONNECTED_NORMALLY,1,100
2,1.42,0,0,17,43.143,5.29106,173.313,740.076,0,30309,10,9,CONNECTED_NORMALLY,1,100
3,1.43,44800,128000,17,43.143,5.29106,173.744,740.129,0,30309,10,9,CONNECTED_NORMALLY,1,100
4,1.44,0,0,17,43.143,5.29106,174.176,740.182,0,30309,10,9,CONNECTED_NORMALLY,1,100
5,1.45,196800,0,17,9.21453,20.3422,174.327,740.359,0,30309,10,9,CONNECTED_NORMALLY,1,100
6,1.46,0,0,17,9.21453,20.3422,174.42,740.563,0,30309,10,9,CONNECTED_NORMALLY,1,100
7,1.47,0,0,17,9.21453,20.3422,174.512,740.766,0,30309,10,9,CONNECTED_NORMALLY,1,100
8,1.48,0,0,17,9.21453,20.3422,174.604,740.97,0,30309,10,9,CONNECTED_NORMALLY,1,100
9,1.49,0,0,17,-7.90357,-18.8932,174.637,741.037,0,30309,10,9,CONNECTED_NORMALLY,1,100
10,1.5,0,0,17,-7.90357,-18.8932,174.558,740.848,0,30309,10,9,CONNECTED_NORMALLY,1,100
11,1.51,0,0,17,-7.90357,-18.8932,174.479,740.659,0,30309,10,9,CONNECTED_NORMALLY,1,100
12,1.52,0,0,17,-7.90357,-18.8932,174.399,740.47,0,30309,10,9,CONNECTED_NORMALLY,1,100
13,1.53,0,0,17,-7.90357,-18.8932,174.32,740.281,0,30309,10,9,CONNECTED_NORMALLY,1,100
14,1.54,0,0,17,-26.551,23.9605,174.155,740.291,0,30309,10,9,CONNECTED_NORMALLY,1,100
15,1.55,0,0,17,-26.551,23.9605,173.889,740.531,0,30309,10,9,CONNECTED_NORMALLY,1,100
16,1.56,0,0,17,-26.551,23.9605,173.624,740.77,0,30309,10,9,CONNECTED_NORMALLY,1,100
17,1.57,0,0,17,26.2236,-16.585,173.711,740.739,0,30309,10,9,CONNECTED_NORMALLY,1,100
18,1.58,0,0,17,26.2236,-16.585,173.973,740.573,0,30309,10,9,CONNECTED_NORMALLY,1,100
19,1.59,0,0,17,26.2236,-16.585,174.235,740.407,0,30309,10,9,CONNECTED_NORMALLY,1,100
20,1.6,0,0,17,-16.6057,44.632,174.307,740.514,0,30309,10,9,CONNECTED_NORMALLY,1,100
21,1.61,0,0,17,-16.6057,44.632,174.141,740.96,0,30309,10,9,CONNECTED_NORMALLY,1,100
22,1.62,0,0,17,-14.1205,-19.7079,173.983,741.185,0,30309,10,9,CONNECTED_NORMALLY,1,100
23,1.63,0,0,17,-14.1205,-19.7079,173.842,740.987,0,30309,10,9,CONNECTED_NORMALLY,1,100
24,1.64,0,0,17,-14.1205,-19.7079,173.701,740.79,0,30309,10,9,CONNECTED_NORMALLY,1,100
25,1.65,0,41600,17,-14.1205,-19.7079,173.56,740.593,0,30309,10,9,CONNECTED_NORMALLY,1,100
26,1.66,0,0,17,6.14311,41.1514,173.463,740.53,0,30309,10,9,CONNECTED_NORMALLY,1,100
27,1.67,0,0,17,6.14311,41.1514,173.525,740.942,0,30309,10,9,CONNECTED_NORMALLY,1,100
