#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw
0,1.4,0,0,8,-7.04807,-19.4296,385.226,888.19,0,62,1,9,CONNECTED_NORMALLY,1,100
1,1.41,0,44800,8,-7.04807,-19.4296,385.156,887.996,0,62,1,9,CONNECTED_NORMALLY,1,100
2,1.42,0,0,8,-7.04807,-19.4296,385.085,887.802,0,62,1,9,CONNECTED_NORMALLY,1,100
3,1.43,44800,128000,8,-7.04807,-19.4296,385.015,887.608,0,62,1,9,CONNECTED_NORMALLY,1,100
4,1.44,0,0,8,27.8766,1.54022,385.129,887.524,0,62,1,9,CONNECTED_NORMALLY,1,100
5,1.45,196800,0,8,27.8766,1.54022,385.408,887.54,0,62,1,9,CONNECTED_NORMALLY,1,100
6,1.46,0,0,8,27.8766,1.54022,385.686,887.555,0,62,1,9,CONNECTED_NORMALLY,1,100
7,1.47,0,0,8,27.8766,1.54022,385.965,887.57,0,62,1,9,CONNECTED_NORMALLY,1,100
8,1.48,0,0,8,39.7411,-25.9139,386.356,887.326,0,62,1,9,CONNECTED_NORMALLY,1,100
9,1.49,0,0,8,39.7411,-25.9139,386.754,887.067,0,62,1,9,CONNECTED_NORMALLY,1,100
10,1.5,0,0,8,-14.9611,40.5647,386.692,887.366,0,62,1,9,CONNECTED_NORMALLY,1,100
11,1.51,0,0,8,-14.9611,40.5647,386.542,887.771,0,62,1,9,CONNECTED_NORMALLY,1,100
12,1.52,0,0,8,5.92028,-25.652,386.503,887.828,0,62,1,9,CONNECTED_NORMALLY,1,100
13,1.53,0,0,8,5.92028,-25.652,386.562,887.572,0,62,1,9,CONNECTED_NORMALLY,1,100
14,1.54,0,0,8,5.92028,-25.652,386.621,887.315,0,62,1,9,CONNECTED_NORMALLY,1,100
15,1.55,0,0,8,5.92028,-25.652,386.68,887.059,0,62,1,9,CONNECTED_NORMALLY,1,100
16,1.56,0,0,8,-30.9962,4.76046,386.471,887.024,0,62,1,9,CONNECTED_NORMALLY,1,100
17,1.57,0,0,8,-30.9962,4.76046,386.161,887.071,0,62,1,9,CONNECTED_NORMALLY,1,100
18,1.58,0,0,8,-30.9962,4.76046,385.851,887.119,0,62,1,9,CONNECTED_NORMALLY,1,100
19,1.59,0,0,8,-24.5434,22.3048,385.576,887.261,0,62,1,9,CONNECTED_NORMALLY,1,100
20,1.6,0,0,8,-24.5434,22.3048,385.33,887.484,0,62,1,9,CONNECTED_NORMALLY,1,100
21,1.61,0,0,8,-24.5434,22.3048,385.085,887.707,0,62,1,9,CONNECTED_NORMALLY,1,100
22,1.62,0,0,8,28.37,18.5734,385.117,887.911,0,62,1,9,CONNECTED_NORMALLY,1,100
23,1.63,0,0,8,28.37,18.5734,385.4,888.096,0,62,1,9,CONNECTED_NORMALLY,1,100
24,1.64,0,0,8,28.37,18.5734,385.684,888.282,0,62,1,9,CONNECTED_NORMALLY,1,100
25,1.65,0,41600,8,-22.0159,-0.598653,385.678,888.358,0,62,1,9,CONNECTED_NORMALLY,1,100
26,1.66,0,0,8,-22.0159,-0.598653,385.458,888.352,0,62,1,9,CONNECTED_NORMALLY,1,100
27,1.67,0,0,8,-22.0159,-0.598653,385.238,888.346,0,62,1,9,CONNECTED_NORMALLY,1,100
