#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw
0,1.4,0,0,12,-16.8042,17.7818,648.523,421.312,0,30309,5,9,CONNECTED_NORMALLY,1,100
1,1.41,0,44800,12,-16.8042,17.7818,648.355,421.49,0,30309,5,9,CONNECTED_NORMALLY,1,100
2,1.42,0,0,12,-16.8042,17.7818,648.187,421.668,0,30309,5,9,CONNECTED_NORMALLY,1,100
3,1.43,44800,128000,12,-16.8042,17.7818,648.019,421.846,0,30309,5,9,CONNECTED_NORMALLY,1,100
4,1.44,0,0,12,4.29366,24.0383,647.942,422.05,0,30309,5,9,CONNECTED_NORMALLY,1,100
5,1.45,196800,0,12,4.29366,24.0383,647.985,422.291,0,30309,5,9,CONNECTED_NORMALLY,1,100
6,1.46,0,0,12,4.29366,24.0383,648.028,422.531,0,30309,5,9,CONNECTED_NORMALLY,1,100
7,1.47,0,0,12,4.29366,24.0383,648.07,422.771,0,30309,5,9,CONNECTED_NORMALLY,1,100
8,1.48,0,0,12,25.2649,4.01985,648.183,422.945,0,30309,5,9,CONNECTED_NORMALLY,1,100
9,1.49,0,0,12,25.2649,4.01985,648.436,422.985,0,30309,5,9,CONNECTED_NORMALLY,1,100
10,1.5,0,0,12,25.2649,4.01985,648.689,423.025,0,30309,5,9,CONNECTED_NORMALLY,1,100
11,1.51,0,0,12,25.2649,4.01985,648.941,423.066,0,30309,5,9,CONNECTED_NORMALLY,1,100
12,1.52,0,0,12,21.4803,-13.5693,649.178,423.031,0,30309,5,9,CONNECTED_NORMALLY,1,100
13,1.53,0,0,12,21.4803,-13.5693,649.393,422.896,0,30309,5,9,CONNECTED_NORMALLY,1,100
14,1.54,0,0,12,21.4803,-13.5693,649.607,422.76,0,30309,5,9,CONNECTED_NORMALLY,1,100
15,1.55,0,0,12,21.4803,-13.5693,649.822,422.624,0,30309,5,9,CONNECTED_NORMALLY,1,100
16,1.56,0,0,12,6.32144,-24.6198,649.963,422.435,0,30309,5,9,CONNECTED_NORMALLY,1,100
17,1.57,0,0,12,6.32144,-24.6198,650.026,422.188,0,30309,5,9,CONNECTED_NORMALLY,1,100
18,1.58,0,0,12,6.32144,-24.6198,650.089,421.942,0,30309,5,9,CONNECTED_NORMALLY,1,100
19,1.59,0,0,12,6.32144,-24.6198,650.153,421.696,0,30309,5,9,CONNECTED_NORMALLY,1,100
20,1.6,0,0,12,23.113,-31.9803,650.309,421.409,0,30309,5,9,CONNECTED_NORMALLY,1,100
21,1.61,0,0,12,23.113,-31.9803,650.54,421.089,0,30309,5,9,CONNECTED_NORMALLY,1,100
22,1.62,0,0,12,16.2699,-12.0509,650.77,420.773,0,30309,5,9,CONNECTED_NORMALLY,1,100
23,1.63,0,0,12,16.2699,-12.0509,650.932,420.653,0,30309,5,9,CONNECTED_NORMALLY,1,100
24,1.64,0,0,12,16.2699,-12.0509,651.095,420.532,0,30309,5,9,CONNECTED_NORMALLY,1,100
25,1.65,0,41600,12,16.2699,-12.0509,651.258,420.412,0,30309,5,9,CONNECTED_NORMALLY,1,100
26,1.66,0,0,12,16.2699,-12.0509,651.421,420.291,0,30309,5,9,CONNECTED_NORMALLY,1,100
27,1.67,0,0,12,-9.27188,-19.0433,651.563,420.165,0,30309,5,9,CONNECTED_NORMALLY,1,100
