#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
1,1.9,1.09857e+07,488464,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
2,2.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
3,3.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
4,4.9,4.54601e+07,2.01386e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
5,5.9,4.50575e+07,1.99555e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
6,6.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
7,7.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
8,8.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
9,9.9,4.58054e+07,2.02883e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
10,10.9,4.47141e+07,1.98058e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
11,11.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
12,12.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
13,13.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
14,14.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
15,15.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
16,16.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
17,17.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
18,18.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
19,19.9,4.58337e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
20,20.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
21,21.9,4.49916e+07,1.99306e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
22,22.9,4.55279e+07,2.01635e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
23,23.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
24,24.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
25,25.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
26,26.9,4.53707e+07,2.0097e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
27,27.9,4.51469e+07,1.99971e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
28,28.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
29,29.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
30,30.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
31,31.9,4.58054e+07,2.02883e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
32,32.9,4.47141e+07,1.98058e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
33,33.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
34,34.9,4.58337e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
35,35.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
36,36.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
37,37.9,4.46879e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
38,38.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
39,39.9,4.58317e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
40,40.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
41,41.9,4.58337e+07,2.03008e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
42,42.9,4.46859e+07,1.97933e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
43,43.9,4.49916e+07,1.99306e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
44,44.9,4.55279e+07,2.01635e+06,17,0,0,664,333,32,0,30309,4,9,CONNECTED_NORMALLY,7,4,28.9828
