#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,7.64358,-12.5054,542.932,430.052,32,0,30309,9,0,IDLE_START,0,0
1,1.9,19024,5392,22,-4.1056,-13.7695,544.266,427.192,32,0,30309,9,0,IDLE_START,0,0
2,2.9,4.22188e+06,189712,22,-14.6547,-1.13965,543.178,428.684,32,0,30309,9,0,IDLE_START,0,0
3,3.9,4.57147e+06,203424,22,3.40708,-13.8143,544.445,426.491,32,0,30309,9,0,IDLE_START,0,0
4,4.9,6320,2096,22,-4.5757,14.3883,538.426,426.29,32,0,30309,9,0,IDLE_START,0,0
5,5.9,2.64163e+06,117728,22,13.8488,-6.05329,540.434,426.806,32,0,30309,9,0,IDLE_START,0,0
6,6.9,0,0,22,13.6736,-0.98435,544.316,425.784,32,0,30309,9,0,IDLE_START,0,0
7,7.9,0,0,22,13.8405,-0.0557432,545.587,423.719,32,0,30309,9,0,IDLE_START,0,0
8,8.9,0,0,22,7.33618,13.9196,542.072,430.076,32,0,30309,9,0,IDLE_START,0,0
9,9.9,0,0,22,-7.82761,-9.30001,541.046,430.906,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,151.635
10,10.9,0,0,22,11.379,9.96433,544.492,430.846,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,154.136
11,11.9,0,0,22,-14.1814,0.0166075,545.783,433.506,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,156.873
12,12.9,0,0,22,12.7532,8.35952,545.89,427.817,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,153.187
13,13.9,0,0,22,11.4353,10.288,546.584,429.745,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,154.971
14,14.9,0,0,22,-15.0545,-1.09938,545.039,431.552,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,155.013
15,15.9,0,0,22,-5.19646,10.9242,548.545,430.373,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,156.861
16,16.9,0,0,22,5.27732,12.4578,548.932,429.749,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,156.748
17,17.9,0,0,22,12.0467,-3.54124,553.248,429.181,32,0,30309,9,9,CONNECTED_NORMALLY,10,4,159.687
