#,Time,rxSpeed,txSpeed,nodeId,velo_x,velo_y,pos_x,pos_y,IsLinkUp,Csgid,Earfcn,Imsi,rrcState,rrcState_str,rrcCellId,rrcDlBw,distfromcell
0,0.9,0,0,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
1,1.9,19024,5392,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
2,2.9,1.14752e+06,54096,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
3,3.9,3.06942e+06,138128,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
4,4.9,2.63106e+06,119408,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
5,5.9,1.95078e+06,89040,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
6,6.9,1.94335e+06,88616,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
7,7.9,798432,38288,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
8,8.9,1.36477e+06,63248,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
9,9.9,2.7759e+06,125648,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
10,10.9,2.11998e+06,96528,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
11,11.9,1.46382e+06,65312,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
12,12.9,6320,2520,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
13,13.9,1.55428e+06,69472,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
14,14.9,0,0,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
15,15.9,0,0,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
16,16.9,6320,2520,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
17,17.9,1.35848e+06,60736,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
18,18.9,0,0,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
19,19.9,0,0,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
20,20.9,6320,2520,22,0,0,664,666,32,0,30309,9,0,IDLE_START,0,0
