DL/UL,time,frame,subF,slot,1stSym,symbol#,cellId,rnti,ccId,tbSize,mcs,rv,SINR(dB),corrupt,TBler,SINR_MIN(dB)
UL,0.0655357,6,5,2,1,1,6,1,0,60,0,0,8.94272,0,0,0
UL,0.0655357,6,5,2,1,1,7,1,0,60,0,0,0.719099,0,0,-2.67888
UL,0.0655357,6,5,2,1,1,2,1,0,60,0,0,-3.07241,0,0,-5.86604
UL,0.0657857,6,5,3,1,1,6,1,0,60,0,0,8.94348,0,0,0
UL,0.0657857,6,5,3,1,1,7,1,0,60,0,0,0.673743,0,0,-2.70713
UL,0.0657857,6,5,3,1,1,2,1,0,60,0,0,-3.05735,0,0,-5.8605
UL,0.0660357,6,6,0,1,1,6,1,0,60,0,0,8.89606,0,0,0
UL,0.0660357,6,6,0,1,1,7,1,0,60,0,0,0.535576,0,0,-2.79382
UL,0.0660357,6,6,0,1,1,2,1,0,60,0,0,-3.07056,0,0,-5.87182
UL,0.900804,90,0,3,1,2,7,1,0,123,0,0,6.62427,0,0,0
UL,0.901054,90,1,0,1,2,7,1,0,123,0,0,6.63638,0,0,0
UL,0.901304,90,1,1,1,2,7,1,0,123,0,0,6.69521,0,0,0
UL,0.925786,92,5,3,1,1,7,1,0,658,13,0,7.13738,0,0,-2.27668
UL,0.926036,92,6,0,1,1,7,1,0,658,13,0,7.09733,0,0,-2.29411
UL,0.926286,92,6,1,1,1,7,1,0,658,13,0,7.16753,0,0,-2.26332
UL,0.950536,95,0,2,1,1,7,1,0,753,14,0,6.92952,0,5.09796e-07,-2.36828
UL,1.15055,115,0,2,1,2,7,1,0,123,0,0,7.30965,0,0,0
UL,1.1508,115,0,3,1,2,7,1,0,123,0,0,7.2743,0,0,0
UL,1.15105,115,1,0,1,2,7,1,0,123,0,0,7.35851,0,0,0
UL,1.17554,117,5,2,1,1,7,1,0,753,14,0,7.3188,0,1.01585e-14,-2.19793
UL,1.37555,137,5,2,1,2,7,1,0,123,0,0,5.12639,0,0,-0.331679
UL,1.3758,137,5,3,1,2,7,1,0,123,0,0,5.09204,0,0,-0.343165
UL,1.37605,137,6,0,1,2,7,1,0,123,0,0,5.08483,0,0,-0.351233
UL,1.40079,140,0,3,1,1,7,1,0,517,11,0,4.8968,0,0,-3.3515
UL,1.40104,140,1,0,1,1,7,1,0,517,11,0,4.86285,0,0,-3.36962
UL,1.40129,140,1,1,1,1,7,1,0,517,11,0,4.87511,0,0,-3.36275
UL,1.42554,142,5,2,1,1,7,1,0,580,12,0,4.58371,1,0.0784461,-3.51795
UL,1.42579,142,5,3,1,1,7,1,0,580,12,0,4.60499,0,0.0585214,-3.50641
UL,1.42604,142,6,0,1,1,7,1,0,580,12,0,4.64092,0,0.0344054,-3.48728
UL,1.42629,142,6,1,1,1,7,1,0,580,12,1,4.61785,0,0,-3.50883
UL,1.45104,145,1,0,1,1,7,1,0,580,12,0,4.7033,0,0.0117481,-3.45372
UL,1.65105,165,1,0,1,2,7,1,0,123,0,0,3.63701,0,0,-1.16049
UL,1.6513,165,1,1,1,2,7,1,0,123,0,0,3.66187,0,0,-1.15035
UL,1.65155,165,1,2,1,2,7,1,0,123,0,0,3.68212,0,0,-1.14207
UL,1.67629,167,6,1,1,1,7,1,0,398,9,0,3.50748,0,0,-1.21441
UL,1.8763,187,6,1,1,2,7,1,0,123,0,0,2.00559,0,0,-1.9346
UL,1.87655,187,6,2,1,2,7,1,0,123,0,0,1.95974,0,0,-1.95908
